mapped,count,label,latitude,longitude,top_authors
durban university of technology south africa,2,Durban University of Technology South Africa,-29.6458441,30.3501321,Riona Indhur; Stephen Akpasi
ansys,2,ansys,,,Hossam Metwally; Luke Munholand
uc davis,2,uc davis,,,Alejandro Gallegos Tovar; Jennifer Curtis
vertex pharmaceuticals,2,vertex pharmaceuticals,,,Qinglin Su; Yaser Bozorgi
guangdong technion israel institute of technology,2,Guangdong Technion Israel Institute of Technology,23.4125696,116.636155,Peng Xu; Yiting Xiao
graz university of technology,2,Graz University of Technology,47.0494299,15.441566266666667,Max Vogi; Rafaela Greil
center for interdisciplinary research and innovation of aristotle university of thessaloniki,2,center for interdisciplinary research and innovation of aristotle university of thessaloniki,,,Nafsika Papaioannou; Achilleas Karakoltzidis
rutgers,2,Rutgers,40.5204169,-74.4645303,Ali Ukperaj; Maria Tomassone
chemical engineering department  universidad michoacana de san nicolás de hidalgo,2,chemical engineering department  universidad michoacana de san nicolás de hidalgo,,,Francisco Javier López Flores; Cesar Ramírez-Márquez
northern arizona university,2,northern arizona university,,,Adam Sjolund; Stephano Sinyangwe
nihon university,2,Nihon University,35.7031676,139.74115154999998,Katsumi Tochigi; Hiroyuki Matsuda
clariant corporation,2,clariant corporation,,,Vladimir Fridman; Morgan Engelmeyer
key laboratory of coal gasification and energy chemical engineering of ministry of education  shanghai engineering research center of coal gasification  east china university of science and technology,2,key laboratory of coal gasification and energy chemical engineering of ministry of education  shanghai engineering research center of coal gasification  east china university of science and technology,,,Liang Zhang; Shicheng Wang
kbc advanced technologies inc,2,kbc advanced technologies inc,,,Wajid Shaik; Ghoncheh Rasouli
the hong kong polytechnic university,2,the hong kong polytechnic university,,,JIanyu Guan; Shao-Yuan Leu
kangwon national university,2,Kangwon National University,37.8672582,127.7447487,Seung-Soo Kim; Sanjit Gaikwad
university of oregon,2,University of Oregon,44.0444197,-123.0717603,Danielle Benoit; Paul Kempler
johnson screens  inc,2,johnson screens  inc,,,Gene Eberhardt; Kevin Chase
saint louis university main campus - parks college of engineering  aviation and technology,2,saint louis university main campus - parks college of engineering  aviation and technology,,,Kevin Noonan; Danahe Marmolejo
university of pau,2,University of Pau,43.3146145,-0.3653306,Juan Heringer; Dan Vladimir Nichita
artie mcferrin department of chemical engineering  texas aandm university,2,artie mcferrin department of chemical engineering  texas aandm university,,,Ifeoluwa Babalola; Swaminathan Sundar
politecnico di milano,2,Politecnico di Milano,45.0468832,9.7030881,Matteo Maestri; Enrico Tronconi
universidad de los andes,2,universidad de los andes,,,Johan Leon; Nicolas Iglesias Giraldo
pohang university of science and technology,2,Pohang University of Science and Technology,36.0180795,129.3208556,Sujin Kim; ByeongJo Shim
tennessee tech university,2,Tennessee Tech University,36.1748736,-85.5089051,Mohammad J Seyed Sabour; Sahera Abumariam
centro de investigação de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253,2,centro de investigação de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253,,,Adriano Henrique; Lucas Zafanelli
university of vermont,2,University of vermont,44.4737365,-73.1941468,Omid Sedighi; Monireh Dehabadi
netl,2,NETL,52.6830181,5.8732297,Isaac Gamwo; Vyacheslav Romanov
instituto de investigaciones biomédicas  universidad nacional autónoma de méxico,2,instituto de investigaciones biomédicas  universidad nacional autónoma de méxico,,,Jessica Sánchez-Vargas; Mauricio A. Trujillo-Roldán
njit,2,njit,,,Nicole Szponar; Mason Brown
institution,2,Institution,0.3120733,32.58589165,Kangseop Kim; Hyeone Lee
institute of zhejiang university-quzhou,2,institute of zhejiang university-quzhou,,,Zheng Yang; Jintang Duan
universidad de los andes  carrera,2,universidad de los andes  carrera,,,Alejandra Vargas-Beltrán; Juan F. Saldarriaga
institute of hydrodynamics of the cas,2,institute of hydrodynamics of the cas,,,Jan Haidl; Ondrej Gebousky
central michigan university,2,Central Michigan University,43.58355,-84.7746308,Emad Sanei; Yasna Mortezaei
u.s. department of energy,2,U.S. Department of Energy,38.887938875,-77.0324304125,Bhima Sastri; Maressa Brennan
corteva agriscience,2,Corteva Agriscience,41.6704889,-93.715464,Navraj Hanspal; Venkat Bhamidi
school of chemistry  chemical engineering and biotechnology  nanyang technological university,2,school of chemistry  chemical engineering and biotechnology  nanyang technological university,,,Ari Fischer; Sainan Zhao
clariant,1,clariant,,,Teerawit Prasomsri
uctm,1,UCTM,42.6587444,23.3571228,Chavdar Chilev
city college of new york  cuny,1,city college of new york  cuny,,,Darjan Podbevšek
ulsan national institute of science and technology,1,ulsan national institute of science and technology,,,Changgwon Choe
uin sunan kalijaga yogyakarta,1,UIN sunan kalijaga yogyakarta,-7.7857048,110.3942909,Didik Krisdiyanto
umass amherst,1,umass amherst,,,Henning Winter
unal-med student chapter in colombia,1,unal-med student chapter in colombia,,,Aura Ramirez
citrine informatics,1,citrine informatics,,,Mark Sullivan
univ of ar,1,univ of ar,,,Jackson Black
universidad autónoma metropolitana unidad iztapalapa,1,universidad autónoma metropolitana unidad iztapalapa,,,Gabriel Contreras-Zarazúa
universidad de las americas puebla,1,Universidad de las Americas Puebla,19.0544632,-98.284968,Rosa Henandez-Lopez
chevron technical center,1,chevron technical center,,,Hariprasad J. Subramani
ucb pharma s.a.,1,UCB Pharma S.A.,50.6918016,4.3405796,Efty Hadjittofis
chemical engineering department  faculty of engineering  cairo university,1,chemical engineering department  faculty of engineering  cairo university,,,Amr Abdelghany
chevron research,1,Chevron Research,30.4619848,-97.7934639,Elizabeth Jensen
ucsd  nanoengineering department,1,ucsd  nanoengineering department,,,Kaibiao Wang
corporate research and development  sabic,1,corporate research and development  sabic,,,Abdulrahman Alzailaie
crystallization design institute  molecular sciences research center  university of puerto rico,1,crystallization design institute  molecular sciences research center  university of puerto rico,,,Torsten Stelzer
csir - indian institute of chemical technology,1,csir - indian institute of chemical technology,,,Venugopal Akula
technion israel institute of technology,1,Technion Israel Institute of Technology,32.7768128,35.0225446,Brian Welch
technische universiteit delft,1,technische universiteit delft,,,Jana Weber
tecnologico nacional de mexico campus aguascalientes,1,tecnologico nacional de mexico campus aguascalientes,,,Sinue Arnulfo Tovar-Ortiz
telescope innovations corp,1,telescope innovations corp,,,Junliang Liu
tennessee technological university,1,tennessee technological university,,,Shafieh Karami
terasaki institute,1,terasaki institute,,,Alireza Hassani Najafabadi
texas a and m,1,texas a and m,,,Hesan Elfaki
texas aandm university - corpus christi,1,Texas A&M University - Corpus Christi,27.7127513,-97.3233877,Richard Coffin
the better meat co,1,the better meat co,,,Paul Shapiro
the chemours company,1,the chemours company,,,Christian Jungong
"the chinese university of hong kong, shenzhen",1,"The Chinese University of Hong Kong, Shenzhen",22.6910685,114.207366,Qi Zhang
the webb schools,1,the webb schools,,,Ruotong Gao
sunthetics,1,sunthetics,,,Daniela Blanco
suny   buffalo,1,suny   buffalo,,,Amit Goyal
sutro biopharma,1,sutro biopharma,,,Vikas Patil
swinburne univ of technology,1,swinburne univ of technology,,,Richard Sadus
syntegon technology gmbh,1,Syntegon Technology GmbH,48.823336,9.2939815,Thomas Brinz
taiyo nippon sanso corporation,1,taiyo nippon sanso corporation,,,Kazutoshi Ishizaki
tamuq,1,tamuq,,,Suhde Makki
technical university of darmstadt,1,technical university of darmstadt,,,Danny Stark
suncat center for interface science and catalysis  department of chemical engineering  stanford university,1,suncat center for interface science and catalysis  department of chemical engineering  stanford university,,,Pooja Basera
dastur energy  inc,1,dastur energy  inc,,,Soukarsa Das
david a  rockstraw  ph  d   p  e   inc,1,david a  rockstraw  ph  d   p  e   inc,,,David Rockstraw
department of biochemistry  university of illinois at urbana-champaign,1,department of biochemistry  university of illinois at urbana-champaign,,,Yuwei Pan
department of chemical and biomolecular engineering  new york university tandon school of engineering  brooklyn  new york  11201  usa,1,department of chemical and biomolecular engineering  new york university tandon school of engineering  brooklyn  new york  11201  usa,,,Dustin Britton
department of chemical and biomolecular engineering  university of california  irvine,1,department of chemical and biomolecular engineering  university of california  irvine,,,Tharini Siddappa
department of chemical and biomolecular engineering  university of delaware  newark,1,department of chemical and biomolecular engineering  university of delaware  newark,,,Tristan Myers
suncat center for interface science and catalysis  slac national accelerator laboratory,1,suncat center for interface science and catalysis  slac national accelerator laboratory,,,Michael Tang
climeworks,1,climeworks,,,Aaron Moran
coanda research and development corporation,1,coanda research and development corporation,,,Clara Gomez
totalenergies cstjf,1,totalenergies cstjf,,,Lingfei Xu
trinity college dublin,1,trinity college dublin,,,Rebekah Wells
tu delft,1,TU Delft,52.016043475,4.358393925,Gabriel Meesters
tu dortmund university,1,TU Dortmund University,51.4914844,7.4122739,Gabriele Sadowski
tunghai university,1,Tunghai University,24.1788982,120.6045034,Jo-Shu Chang
tuskegee university,1,Tuskegee University,32.4301095,-85.7067335,Shahryar Jafarinejad
twelve,1,Twelve,-33.9808333,18.3852778,Kendra Kuhl
u s  army,1,u s  army,,,Trenton Tovar
u s  army devcom chemical biological center,1,u s  army devcom chemical biological center,,,David Garcia
u s  army engineer research and development center,1,u s  army engineer research and development center,,,Audie Thompson
u s dept  of energy,1,u s dept  of energy,,,William Aljoe
u.s. army,1,U.S. Army,40.6009249,-74.0599166,Alexa Lynch
corning incorporated,1,corning incorporated,,,Sandeep Viswanathan
curtin university,1,curtin university,,,Arash Arami-Niya
the university of manchester,1,The University of Manchester,51.5723682,-1.3114537,Mohammed Alsubeihi
the university of queensland  australia,1,the university of queensland  australia,,,Deepti Mishra
the university of texas at el paso,1,The University of Texas at El Paso,31.7757047,-106.5062875,Zachary Chanoi
the university of texas at san antonio,1,the university of texas at san antonio,,,Pearl Martisek
the university of trinidad and tobago o meara camp,1,the university of trinidad and tobago o meara camp,,,Festus Addo-Yobo
ucr,1,ucr,,,Xiaoyang Zhao
tokyo university of agriculture and technology,1,Tokyo University of Agriculture and Technology,35.699409,139.5184397,Tetsuya Wada
the cyprus institute,1,The Cyprus Institute,35.1409611,33.3811819,Wojciech Lipinski
the ohio state university wexner medical center,1,the ohio state university wexner medical center,,,Xilal Rima
colombian petroleum institute   ecopetrol s a,1,colombian petroleum institute   ecopetrol s a,,,Ariel Uribe-Rodriguez
colorado school of mines - cbe,1,colorado school of mines - cbe,,,Kevin Cash
columbia univeresity,1,columbia univeresity,,,Farid Khoury
continuus pharmaceuticals,1,continuus pharmaceuticals,,,Wei Wu
cooper union for the advancement of science and art,1,cooper union for the advancement of science and art,,,Rachel Lee
csu- long beasch and fresno city college,1,csu- long beasch and fresno city college,,,Ashok Naimpally
university of tennessee-oak ridge innovation institute,1,university of tennessee-oak ridge innovation institute,,,Dwaipayan Dasgupta
university of tennessee-knoxville,1,university of tennessee-knoxville,,,Yunxuan Wang
university of tennessee oak ridge national lab,1,university of tennessee oak ridge national lab,,,Thomas Zawodzinski
university of são paulo,1,University of São Paulo,-23.550206033333332,-46.70192036666666,Patience Bello Shamaki
university of surrey,1,University of Surrey,51.2430782,-0.5900545,Madeleine Bussemaker
université de lorraine,1,université de lorraine,,,Maria Cares
université claude bernard lyon i,1,université claude bernard lyon i,,,Melaz Tayakout-Fayolle
université catholique de louvain   place l  pasteur 1,1,université catholique de louvain   place l  pasteur 1,,,Richa Tomer
chapman university,1,chapman university,,,E. Daniel Cárdenas-Vásquez
university of wisconsin-milwaukee,1,University of Wisconsin-Milwaukee,43.0742429,-87.8896416,Junjie Niu
university of wisconsin   madison,1,university of wisconsin   madison,,,Wenjia Wang
university of wisconsin,1,University of Wisconsin,44.7987719,-91.5069963,Mai Ngo
university of utah  assistant professor,1,university of utah  assistant professor,,,Kerry Kelly
university of twente,1,university of twente,,,Natalia Cano
university of the witwatersrand  johannesburg,1,university of the witwatersrand  johannesburg,,,Craig Sheridan
university of the witwatersrand,1,University of the Witwatersrand,-26.1888766,28.0247912,Neil Stacey
university of texas rio grande valley,1,University of Texas Rio Grande Valley,26.3071534,-98.1728187,Jikai Zhao
università degli studi di padova,1,Università degli Studi di Padova,45.4066496,11.8774407,Silvia Pelucchi
university of southern maine,1,University of Southern Maine,43.6832708,-70.4496829,Scott Eaton
university of science and technology of china,1,University of Science and Technology of China,31.8234166,117.2758194,Wuhuan Li
university of science and technology,1,University of Science and Technology,15.3705392,44.1750664,Kang-Seok Go
university of ribeirão preto,1,university of ribeirão preto,,,Gianpaolo Barci
university of queensland,1,University of Queensland,-27.5087934,153.02560985,Byron Villacorta
university of puerto rico medical science campus,1,university of puerto rico medical science campus,,,Torsten Stelzer
university of pretoria,1,University of Pretoria,-25.73856225,28.1983628,Michael Daramola
university of patras,1,University of Patras,38.2869279,21.7851062,Sophia Minadaki
anton paar gmbh,1,anton paar gmbh,,,Denis Schütz
bms,1,BMS,42.7675202,12.7515343,Rachel Janes
bits pilani k k birla goa campus,1,bits pilani k k birla goa campus,,,Sundari Ramji
armi biofab usa,1,armi biofab usa,,,Jennifer Macdonald
arkansas state university,1,Arkansas State University,35.8447472,-90.6726256,Jianfeng Xu
arish university and egyptian russian university,1,arish university and egyptian russian university,,,Ahmed Mahmoud
ardent process technologies,1,ardent process technologies,,,Robert DeJaco
arba minch university,1,Arba Minch University,6.0659447,37.5600365,Haftu Alemayehu
aramco americas,1,aramco americas,,,John Yang
university of nottingham,1,University of Nottingham,52.9366805,-1.1851735666666667,Agnes Anuka
worldwide research and development  pfizer products india pvt ltd,1,worldwide research and development  pfizer products india pvt ltd,,,Pankaj Doshi
worldwide research and development  pfizer inc,1,worldwide research and development  pfizer inc,,,Marta Moreno Benito
ahmedabad univeristy,1,ahmedabad univeristy,,,Ramya Srinivasan
advanced cooling technologies  inc,1,advanced cooling technologies  inc,,,Robin Pham
abu dhabi university,1,Abu Dhabi University,24.3665244,54.5647253,Ioannis Zuburtikudis
amirkabir university of technology,1,Amirkabir University of Technology,35.7263664,51.3955131,Mohsen Khorsand
amgen,1,Amgen,23.0726689,72.5941167,Margaret Faul
alterra,1,Alterra,20.573732,-101.2167056,Sheldon Cotts
asu,1,asu,,,Jared Nettles
alice - associate laboratory in chemical engineering  faculty of engineering  university of porto,1,alice - associate laboratory in chemical engineering  faculty of engineering  university of porto,,,Paulo Carmo
alexandria university and egyptian russian university,1,alexandria university and egyptian russian university,,,E. Khamis
alexandria university,1,alexandria university,,,Mayar Tarek
aix marseille university,1,aix marseille university,,,Isabelle Beurroies
volkswagen group of america,1,volkswagen group of america,,,Hendrik Mainka
vivodyne  inc,1,vivodyne  inc,,,Jonathan H. Galarraga
visvesvaraya national institute of technology nagpur,1,Visvesvaraya National Institute of Technology Nagpur,21.1260842,79.0497523,Diwakar Shende
vishwamitra research institute,1,vishwamitra research institute,,,Urmila Diwekar
altair engineering,1,Altair Engineering,42.562319,-83.1116915,Stefan Pantaleev
veranova,1,veranova,,,Ankur Kapil
ventus therapeutics,1,ventus therapeutics,,,Nate Abraham
varda space industries,1,varda space industries,,,Adrian Radocea
vaccine production program  nih niaid,1,vaccine production program  nih niaid,,,Sean Mack
uw-madison,1,uw-madison,,,Mary Schilling
uw madison,1,uw madison,,,Prajakta Dongre
usda-ars,1,usda-ars,,,Yaseen Elkasabi
usda forest products laboratory,1,usda forest products laboratory,,,Prajakta Dongre
worley group,1,worley group,,,Avinashkumar Karre
us army engineer research and development center,1,us army engineer research and development center,,,Jesse Roberts
uppsala university,1,Uppsala University,59.8576363,17.6294616,Alexandra Teleki
uofa,1,uofa,,,Shang Jiang
aalborg university,1,Aalborg University,57.0159071,9.9753082,Tanmay Chaturvedi
yeungnam university,1,Yeungnam University,35.828022,128.7572223,Sang W. Joo
yantai university,1,Yantai University,37.4335887,121.5165087,Yupeng Du
yamaguchi university,1,yamaguchi university,,,Kenichiro Tanoue
xian jiaotong university,1,Xi'an Jiaotong University,34.249322799999995,108.98010896666666,Menglin Liu
us doe national energy technology laboratory,1,us doe national energy technology laboratory,,,Ali Sekizkardes
center for synthetic biology,1,center for synthetic biology,,,Margaret Guilarte-Silva
center for structural molecular biology  oak ridge national laboratory,1,center for structural molecular biology  oak ridge national laboratory,,,Sai Venkatesh Pingali
center for environmentally beneficial catalysis,1,center for environmentally beneficial catalysis,,,Nigel Twi-Yeboah
celanese,1,Celanese,34.2834261,-85.1607836,Adam Gottlieb
ccny grove school of engineering,1,ccny grove school of engineering,,,Sistine Angela Padon
university college dublin  ireland,1,university college dublin  ireland,,,Mriganka Mondal
university of fribourg,1,University of Fribourg,46.793058,7.157106,Marco Lattuada
university of florida student chapter,1,university of florida student chapter,,,Flynn Baliton
university of notredame southbend,1,university of notredame southbend,,,Vivek Yadav
university of engineering and technology lahore,1,University of Engineering and Technology Lahore,31.4631818,73.2543186,Sadiya Mushtaq
university of copenhagen,1,University of Copenhagen,55.6801502,12.572327,Satyasaran Changdar
university of chile,1,university of chile,,,Irene Martinez
university of canterbury,1,University of Canterbury,-43.5240894,172.5803004,Matthew Watson
university of cantabria,1,University of Cantabria,43.4714973,-3.8018803,Sudip Chakraborty
chemical and biomolecular engineering  university of delaware,1,chemical and biomolecular engineering  university of delaware,,,Charlotte Gottilla
chemical and biological engineering  iowa state university,1,chemical and biological engineering  iowa state university,,,Onyeka Onyenemezu
department of chemical and petroleum engineering  university of kansas,1,department of chemical and petroleum engineering  university of kansas,,,Leila Fereidooni
university of erlangen-nuremberg,1,university of erlangen-nuremberg,,,Wolfgang Peukert
uconn,1,uconn,,,Venkatraman Nagarajan
ucl,1,ucl,,,Peyman Z. Moghadam
university college cork,1,University College Cork,51.8947384,-8.4903073,Daniel Casaban Padrino
university at buffalo  state university of new york,1,university at buffalo  state university of new york,,,Sriram Neelamegham
universite de toulouse,1,universite de toulouse,,,Micheline Abbas
universite de pau et des pays de l adour  e2s uppa  latep,1,universite de pau et des pays de l adour  e2s uppa  latep,,,Alix Untrau
universite catholique de louvain,1,Universite Catholique de Louvain,50.84135353333334,4.3945249,Geoffroy Hautier
universiry college london,1,universiry college london,,,Aurora Cavaliere
center of excellence for aerospace particulate emissions reduction research missouri sandt  65409,1,center of excellence for aerospace particulate emissions reduction research missouri sandt  65409,,,Godwin Ogbuehi
universidad nacional mayor de san marcos,1,universidad nacional mayor de san marcos,,,Claudia N. Sierra Huallpayunca
universidad nacional de ingeniería,1,universidad nacional de ingeniería,,,Gustavo Perez
universidad nacional de colombia   sede medellín  facultad de minas,1,universidad nacional de colombia   sede medellín  facultad de minas,,,Luis F. Vallejo-Molina
universidad michoacana de san nicolás de hidalgo,1,Universidad Michoacana de San Nicolás de Hidalgo,19.6892955,-101.2066338,Luis Fernando Lira-Barragán
universidad industrial de santander,1,Universidad Industrial de Santander,7.1409311,-73.1198652,Giovanni Morales Medina
universidad del atlántico,1,Universidad del Atlántico,25.9764525,-98.0792578,Martin Guerrero
century therapeutics,1,century therapeutics,,,Gregory Rusotti
central south university,1,central south university,,,Ge Li
universidade federal de são carlos,1,Universidade Federal de São Carlos,-21.9834422,-47.8806644,Francisco Murilo Tavares de Luna
university of hawaiʻi at mānoa,1,University of Hawaiʻi at Mānoa,21.2982795,-157.8186932,Chrisy Xiyu Du
university of natural resources and life sciences,1,university of natural resources and life sciences,,,Tobias Pröll
university of missouri - columbia,1,university of missouri - columbia,,,Emma McDougal
university of maryland baltimore,1,university of maryland baltimore,,,Yiling Nan
university of liverpool,1,University of Liverpool,53.4072429,-2.9658337,Isaiah Borne
broad institute of mit and harvard,1,broad institute of mit and harvard,,,Allen Jiang
brimstone energy,1,brimstone energy,,,Joshua W. Allen
"bit mesra, ranchi - 835215",1,"BIT Mesra, Ranchi - 835215",23.4175695,85.4394094,Dr. Aniruddha Deb
carnegie mellon univeristy,1,carnegie mellon univeristy,,,Arsh Bhatia
biosystem and agricultural engineering  university of kentucky,1,biosystem and agricultural engineering  university of kentucky,,,Gary Lopez
biomade,1,biomade,,,Penny Norquist
biofine technology llc,1,biofine technology llc,,,Stephen Fitzpatrick
battelle memorial institute,1,battelle memorial institute,,,Jared Hawkins
bascat - unicat basf jointlab - tu berlin,1,bascat - unicat basf jointlab - tu berlin,,,Emre Turan
barnard college,1,barnard college,,,Megan Jen
badr university in cairo,1,badr university in cairo,,,Mohamed Mostafa
avnos  inc,1,avnos  inc,,,JR Johnson
bipc,1,BIPC,30.435736,49.1063427,Michael Stephenson
carnegie institution for science,1,carnegie institution for science,,,Neda Fakhimi
carbotech ac gmbh,1,carbotech ac gmbh,,,Aleksandra Marcinek
carbon america,1,carbon america,,,Jonathan Stickel
cape breton university,1,Cape Breton University,46.1679892,-60.0905367,Muhammad Jujuly
canmetenergy,1,canmetenergy,,,Tingyong Xing
caltech institute of technology,1,Caltech Institute of Technology,34.1370138,-118.1252883,Haochen Zhang
california inst of technology,1,california inst of technology,,,John Brady
california baptist university,1,california baptist university,,,Priscilla Lee
university of illinois,1,University of Illinois,40.094607692857146,-88.21349916428572,Bahadir Rusen Argun
butler university,1,butler university,,,Shea Bailey
university of hawaii,1,University of Hawaii,21.3320662,-157.9218882,Garrett Roell
braskem america,1,Braskem America,29.7077186,-95.0784345,Rajarshi Bandyopadhyay
borsodchem ltd,1,borsodchem ltd,,,Benjámin Csorba
bogazici university,1,Bogazici University,41.0832733,29.0505009,Betul Uralcan
boehringer ingelheim pharmaceuticals  inc,1,boehringer ingelheim pharmaceuticals  inc,,,Na Yao
boehringer ingelheim,1,Boehringer Ingelheim,19.3038519,-99.13449406666666,Fredrik Nordstrom
university of leeds,1,University of Leeds,53.8057925,-1.555111,Andrew Bayly
c-sops  department of chemical and biochemical engineering  rutgers  the state university of new jersey,1,c-sops  department of chemical and biochemical engineering  rutgers  the state university of new jersey,,,James Scicolone
laboratoire réactions et génie des procédés  université de lorraine  cnrs,1,laboratoire réactions et génie des procédés  université de lorraine  cnrs,,,Alex Lemarinel
kyushu university,1,Kyushu University,33.6707768,130.4444986,Masahiro Goto
kyungpook national university,1,Kyungpook National University,35.8905697,128.6108553,Hyungseok Nam
kyoto institute of technology,1,Kyoto Institute of Technology,35.00920706666667,135.77106473333333,Yoichi Kumada
kuwait university,1,Kuwait University,29.344252,48.0833926,Osamah Alomair
kumamoto university,1,Kumamoto University,32.8164178,130.7270397,Armando Quitain
krict,1,krict,,,Jinju Lee
koreatech,1,KOREATECH,36.7635507,127.281751,Taeyong Kim
google,1,google,,,Utkarsh Shah
school of chemical and biomolecular engineering  georgia institute of technology,1,school of chemical and biomolecular engineering  georgia institute of technology,,,Jacob Sweet
florida agricultural and mechanical university,1,florida agricultural and mechanical university,,,Simeon Newman
figure 8 environmental,1,figure 8 environmental,,,Ken Tasaki
fei,1,FEI,45.7647019,8.2499183,Ricardo Torres
federal university of agriculture,1,federal university of agriculture,,,Enock Dare
fau erlangen-nürnberg,1,FAU Erlangen-Nürnberg,49.6015012,11.0176956,Pierre Cautaerts
fau,1,FAU,26.3743445,-80.1027236,Alexander Ditter
faculty of new sciences and technologies  university of tehran,1,faculty of new sciences and technologies  university of tehran,,,Leila Fereidooni
facultad de química,1,facultad de química,,,David Posadas Navarro
"faculdade de engenharia, universidade do porto",1,"Faculdade de Engenharia, Universidade do Porto",41.1784933,-8.5961974,Diogo Rodrigues
global manufacturing engineer iff,1,global manufacturing engineer iff,,,Erik Gommeren
jsol corporation,1,jsol corporation,,,Hiroya Nitta
johnson matthey,1,Johnson Matthey,53.0436493,-2.1973036,Jack I'Anson
johns hopkins university school of medicine,1,johns hopkins university school of medicine,,,Honggang Cui
jiangnan university,1,Jiangnan University,31.4851218,120.2673352,Qiang Wang
jhu,1,jhu,,,Sangmoo Jeong
harvey mudd college,1,harvey mudd college,,,Ananya Venkatachalam
harvard medical school brigham and women s hospital,1,harvard medical school brigham and women s hospital,,,Sohyung Lee
harris lab at purdue university,1,harris lab at purdue university,,,Jad Khansa
georgia southern university,1,Georgia Southern University,32.4214381,-81.7845053,Sidong Lei
laboratório associado para a sustentabilidade e tecnologia em regiões de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253,1,laboratório associado para a sustentabilidade e tecnologia em regiões de montanha   instituto politécnico de bragança  campus de santa apolónia  5300-253,,,Adriano Henrique
genetic engineering and biotechnology research division  national research centre,1,genetic engineering and biotechnology research division  national research centre,,,Shimaa R. Hamed
freeman technology,1,Freeman Technology,40.5206252,-111.9448791,Amalia Thomas
forge nano,1,forge nano,,,Brandon Castro
korea institute of science and technology  korea university,1,korea institute of science and technology  korea university,,,Sang Soo Han
koch institute for integrative cancer research,1,koch institute for integrative cancer research,,,Namita Nabar
kitech,1,kitech,,,Duyoung Choi
king mongkuts institute of technology ladkrabang,1,King Mongkut's Institute of Technology Ladkrabang,13.7299068,100.7829827,Bunyarit Meksiriporn
king khalid university,1,king khalid university,,,Mohammed Almesfer
lakril technologies corporation,1,lakril technologies corporation,,,Christopher Nicholas
lakehead university,1,Lakehead University,48.4203116,-89.2623395,Pedram Fatehi
georgetown university,1,georgetown university,,,Lucas Hildebrand Pires da Cunha
mit energy initiative  massachusetts institute of technology,1,mit energy initiative  massachusetts institute of technology,,,Jun Wen Law
mit energy initiative,1,mit energy initiative,,,Christopher Douglas
mission possible partnership,1,mission possible partnership,,,Gayle Gibson
ming chi university of technology,1,ming chi university of technology,,,Chao-Lin Liu
milliporesigma,1,milliporesigma,,,Ettigounder Ponnusamy
mid-atlantic technology  research and innovation center,1,mid-atlantic technology  research and innovation center,,,John Dever
micromeritics instrument corp,1,micromeritics instrument corp,,,Julian Hungerford
mic monitor  llc,1,mic monitor  llc,,,Chelsea Monty-Bromer
mexican institute of petroleum,1,mexican institute of petroleum,,,Elias Martinez-Hernandez
m-star cfd,1,m-star cfd,,,Eric E. Janz
merck sharp and dohme,1,Merck Sharp & Dohme,44.8116348,20.3982426,Yingzhen Ma
exxon mobil research and engineering,1,exxon mobil research and engineering,,,Jason McMullan
exactmer limited,1,exactmer limited,,,Zhiwei Jiang
ewha womens university,1,ewha womens university,,,Yewon Kim
evonik nutrition and care gmbh,1,evonik nutrition and care gmbh,,,Owen P. Jappen
evonik corporation,1,Evonik Corporation,39.5447547,-76.0986196,Ryan Morrison
escola politécnica da universidade de são paulo,1,escola politécnica da universidade de são paulo,,,Heloisa Bortolini
epsrc future manufacturing research hub for continuous manufacturing and advanced crystallization,1,epsrc future manufacturing research hub for continuous manufacturing and advanced crystallization,,,Irene Moreno Flores
epixc,1,epixc,,,Michael Baldea
merlyn emergence,1,merlyn emergence,,,Shom Ponoth
lyten,1,Lyten,47.7747446,8.5758347,Kumar Bugga
lund university,1,Lund University,55.7126504,13.2107587,Frederik Ossler
louisiana tech university,1,Louisiana Tech University,32.526106,-92.6481217,Yang Xiao
lbnl,1,lbnl,,,Donald DePaolo
merck,1,Merck,36.935832,140.8428371,Hong Wei
meltprep,1,meltprep,,,Daniel Treffer
mdn,1,mdn,,,Youcef Serhane
mcgill university,1,McGill University,45.506875,-73.5790704,Christopher Moraes
maynooth university,1,Maynooth University,53.3846374,-6.6030523,Rupa Kasturi Palanisamy
mohammed vi polytechnic university,1,mohammed vi polytechnic university,,,Youssef Belmabkhout
max planck institute for dynamics of complex technical system,1,max planck institute for dynamics of complex technical system,,,Serena Guzzo
matrix sensors  inc,1,matrix sensors  inc,,,Jessica Moreton
material flow solutions  inc,1,material flow solutions  inc,,,Kerry Johanson
massachusetts institute of thechnology,1,massachusetts institute of thechnology,,,Zhengpeng Wan
massachusets institute of technology,1,massachusets institute of technology,,,Shashank Venkat Muddu
manchester university,1,Manchester University,41.0117756,-85.7600095,Abdulfatai Faro
m-star simulations,1,m-star simulations,,,John Thomas
forest products laboratory,1,forest products laboratory,,,Qiangu Yan
mstar cfd,1,mstar cfd,,,Eric E. Janz
montana state university-northern,1,Montana State University-Northern,48.5412308,-109.6853331,Emmanuel U. Osuagwu
max-planck-institute for dynamics of complex technical systems,1,max-planck-institute for dynamics of complex technical systems,,,Ju Weon Lee
iit mumbai,1,iit mumbai,,,Venkata Subrahmanyam Nistala
