mapped,count,label,latitude,longitude,top_authors
mario negri institute for pharmacological research,2,mario negri institute for pharmacological research,,,Emilio Benfenati; Gianluca Selvestrel
university of oregon,2,University of Oregon,44.0444197,-123.0717603,Danielle Benoit; Paul Kempler
university of pau,2,University of Pau,43.3146145,-0.3653306,Dan Vladimir Nichita; Juan Heringer
precision combustion  inc,2,precision combustion  inc,,,Hani Hawa; Subir Roychoudhury
millipore sigma,2,millipore sigma,,,Agnieszka Lass-Napiorkowska; Henry George
process systems engineering   rwth aachen university,2,process systems engineering   rwth aachen university,,,Simone Mucci; Jan Pyschik
poznań university of medical sciences,2,poznań university of medical sciences,,,Emilia Jakubowska; Tomasz Koczorowski
redoxblox inc,2,redoxblox inc,,,Joerg Petrasch; Kelvin Randhir
ppg industries,2,PPG Industries,51.6755488,17.7940944,Steven V. Barancyk; Reza Rock
mezzo technologies,2,mezzo technologies,,,Paul Rodriguez; Kevin Kelly
preferred computational chemistry,2,preferred computational chemistry,,,Taku Watanabe; Akihiro Nagoya
m-star simulations,2,m-star simulations,,,John Thomas; Brian DeVincentis
procegence,2,procegence,,,Nima Yazdanpanah; Amy Wagner
mexican institute of petroleum,2,mexican institute of petroleum,,,Elias Martinez-Hernandez; Jorge Aburto
merlyn emergence,2,merlyn emergence,,,Shom Ponoth; Satya Nitta
merck sharp and dohme,2,Merck Sharp & Dohme,44.8116348,20.3982426,Yingzhen Ma; Pavithra Sundararajan
university of naples federico i,2,university of naples federico i,,,Ivo Iavicoli; Veruscka Leso
chemical and biological engineering  iowa state university,2,chemical and biological engineering  iowa state university,,,Onyeka Onyenemezu; Jetendra Roy
chevron energy technology company,2,chevron energy technology company,,,Stacey Zones; Christopher Lew
chevron research,2,Chevron Research,30.4619848,-97.7934639,Elizabeth Jensen; Michael Girgis
psri,2,psri,,,Lauren Endress; S. B. Reddy Karri
pukyong national university,2,Pukyong National University,35.1342725,129.1052466,Hye Joo Lee; Dae Seok Kim
merck and co   inc   rahway  nj  usa,2,merck and co   inc   rahway  nj  usa,,,Kyle Devenney; Venkata S. Tayi
purdue university institute of cancer research,2,purdue university institute of cancer research,,,Sung-Ho Shin; You-Yeon Won
memorial sloan-kettering cancer center,2,memorial sloan-kettering cancer center,,,Yangjingyi Ruan; Yueming Li
matrix sensors  inc,2,matrix sensors  inc,,,Jessica Moreton; Thomas Carr
mars  inc,2,mars  inc,,,Allison Lin; Harold Schmitz
memorial sloan kettering cancer center,2,memorial sloan kettering cancer center,,,Michael R. McDevitt; Ekaterina Revskaya
city of santa monica,2,city of santa monica,,,Alex Waite; Sunny Wang
media and process technology inc,2,media and process technology inc,,,Doug Parsley; Richard J. Ciora
climeworks,2,climeworks,,,Aaron Moran; Olivier Dubé
chapman university,2,chapman university,,,E. Daniel Cárdenas-Vásquez; L. Andrew Lyon
center for structural molecular biology  oak ridge national laboratory,2,center for structural molecular biology  oak ridge national laboratory,,,Sai Venkatesh Pingali; Hugh O'Neill
commonwealth scientific and industrial research organization,2,commonwealth scientific and industrial research organization,,,Cara M. Doherty; Anita J. Hill
center for plastics innovation  university of delaware,2,center for plastics innovation  university of delaware,,,Pavel Kots; Zachary Hinton
university of maryland baltimore,2,university of maryland baltimore,,,Yiling Nan; Alexander D. MacKerell
university of maryland school of medicine,2,university of maryland school of medicine,,,Derek Lamb; Paul Beuhler
university of iowa aiche student chapter,2,university of iowa aiche student chapter,,,Riley Coulter; Anna Blobaum
consolidated nuclear security  llc,2,consolidated nuclear security  llc,,,Joseph F. Birdwell; Matthew Francis
corning incorporated,2,corning incorporated,,,Sandeep Viswanathan; Seth Nickerson
max-planck institute of colloids and interfaces,2,max-planck institute of colloids and interfaces,,,Peter H. Seeberger; José Danglad-Flores
advanced science research center at the cuny graduate center,2,advanced science research center at the cuny graduate center,,,Yeojin Jung; Maheen Khan
valent biosciences llc,2,valent biosciences llc,,,Dierdra Daniels; Daniela S. Floss
astrazeneca,2,AstraZeneca,13.1243025,77.6145998,Michael Mollet; Ujwal Patil
astrazeneca uk,2,AstraZeneca UK,51.8652311,-0.4067176,William Hicks; Giulio Perini
natural resources canada,2,Natural Resources Canada,45.4247194,-75.6372981,Anh-Duong Vo; Peter Gogolek
natural resources canada  canmetenergy,2,natural resources canada  canmetenergy,,,Hamid Radfarnia; Kourosh Zanganeh
naval research laboratory,2,naval research laboratory,,,Young C. Kim; Youngchan Kim
naval research labratory,2,naval research labratory,,,Steve Policastro; Rachel Anderson
boehringer ingelheim pharma gmbh and co  kg,2,boehringer ingelheim pharma gmbh and co  kg,,,Simone Blattner; Michael Braun
ncsu,2,ncsu,,,Alexis Voulgaropoulos; Negin Orouji
nestlé research,2,nestlé research,,,Michael K. Hausmann; Gerhard Niederreiter
pacific northwest national laboratory  richland  wa,2,pacific northwest national laboratory  richland  wa,,,Gregg Lumetta; Gabriel Hall
padova university,2,padova university,,,Valentina Prigiobbe; Abdullah Abdulghany
pakistan institute of engineering and applied sciences,2,Pakistan Institute of Engineering and Applied Sciences,33.6531627,73.2669373,Syed Asad Raza Kazmi; Abdul Rehman Khan
pakistan institute of nuclear science and technology,2,pakistan institute of nuclear science and technology,,,Syed Muhammad Husnain; Tariq Mehmood
university of zurich,2,university of zurich,,,Nanchen Dongfang; Marcella Iannuzzi
university rennes  inserm  ehesp  irset    umr_s1085  f-35000,2,university rennes  inserm  ehesp  irset    umr_s1085  f-35000,,,Charbel Touma; Sophie Langouet
nc state,2,nc state,,,Riley Basinger; Luke Abbott
wake health,2,wake health,,,Emmanuel C. Opara; Sivanandane Sittadjody
3p instruments,2,3P Instruments,32.9301854,-96.7519165,Sebastian Ehrling; Joe Domingue
old dominion university,2,Old Dominion University,36.8862699,-76.3097248,Sandeep Kumar; Isamu Umeda
norwegian institute for air research,2,norwegian institute for air research,,,Evert Bouman; Émilien Bourgé
norwegian university of science and technology,2,Norwegian University of Science and Technology,63.4283173,10.46118035,Saira Kanwal; Thomas Adams
western michigan university,2,Western Michigan University,42.2832928,-85.6102611,Noor Alomari; Mert Atilhan
allegrow biotech,2,allegrow biotech,,,Fariza Zhorabek; Chi Ming Laurence Lau
american university of beirut,2,American University of Beirut,33.9000264,35.4823838,Karen Hannouche; Walid Saad
arkema,2,Arkema,45.8436061,5.0970802,Clément Paul; Lauréline Marchal
vtt technical research centre of finland,2,VTT Technical Research Centre of Finland,61.446334,23.8612472,Arpa Ghosh; Anna Kalliola
iit hyderabad,2,IIT Hyderabad,17.589982833333334,78.1218824,Pallavi Dandekar; Sunil Kumar Maity
andrews university,2,Andrews University,41.9696627,-86.3633155,Hyun Kwon; Elmer Ccopa Rivera
orion engineered carbons,2,orion engineered carbons,,,Andreas Widjaja; Guido Waidmann
ornl,2,ORNL,36.0151754,-84.2484495,Meijun Li; Alexis Williams
new york university  tandon school of engineering,2,new york university  tandon school of engineering,,,Jin Kim Montclare; Dharik Mallapragada
newcastle university,2,newcastle university,,,Leonidas Bekris; Evangelos I. Papaioannou
nexceris,2,nexceris,,,Cody Lockhart; Matthew Seabaugh
national yang ming chiao tung university,2,National Yang Ming Chiao Tung University,24.7842182,121.01173493333332,Hao-Chun Chang; Chia-Chih Chang
visvesvaraya national institute of technology nagpur,2,Visvesvaraya National Institute of Technology Nagpur,21.1260842,79.0497523,Diwakar Shende; Kailas L. Wasewar
naias labs,2,naias labs,,,George Gotsis; Marios Tsezos
braskem america,2,Braskem America,29.7077186,-95.0784345,Rajarshi Bandyopadhyay; Akash Patil
brigham and women s hospital,2,brigham and women s hospital,,,Daniel A. Wollin; Mark Preston
university of rochester medical center,2,university of rochester medical center,,,Jason Mandell; Heather Curtsinger
university of sharjah,2,University of Sharjah,25.2878292,55.478969,Hayssam Dahrouj; Muataz Ateih
borsodchem ltd   bolyai tér 1   h-3700 kazincbarcika  hungary,2,borsodchem ltd   bolyai tér 1   h-3700 kazincbarcika  hungary,,,Péter Bazsányi; Zsolt Martin Martinkó
moffitt cancer center,2,moffitt cancer center,,,Joel S. Brown; Robert A. Gatenby
montana state university-northern,2,Montana State University-Northern,48.5412308,-109.6853331,Emmanuel U. Osuagwu; Randy Maglinao
universität leipzig,2,universität leipzig,,,Joerg Kaerger; Dieter Freude
power environmental energy research institute,2,power environmental energy research institute,,,Fei Meng; Yongchun Tang
university of puerto rico medical science campus,2,university of puerto rico medical science campus,,,Torsten Stelzer; Cornelis Vlaar
california state university long beach,2,California State University Long Beach,33.795004199999994,-118.12481125,Yu Yang; Chengyan Ye
cameron  a schlumberger company,2,cameron  a schlumberger company,,,Atsushi Morisato; Ed Mahley
university of ribeirão preto,2,university of ribeirão preto,,,Gianpaolo Barci; Murilo Innocentini
carnegie institution for science,2,carnegie institution for science,,,Neda Fakhimi; Arthur Grossman
casale sa,2,CASALE SA,40.6854091,14.8295531,Cristina Pizzolitto; Pierdomenico Biasi
ccdc army research laboratory,2,ccdc army research laboratory,,,Alexander Winton; Matthew Coppock
center for environmentally beneficial catalysis,2,center for environmentally beneficial catalysis,,,Bala Subramaniam; Nigel Twi-Yeboah
postech,2,postech,,,Youngbi Kim; Yongju Yun
avnos,2,Avnos,26.1124263,50.4820025,Yanhui Yuan; Ben McCool
basf corporation,2,BASF Corporation,42.1310835,-80.0482529,Marcella Lusardi; Subramanian Prasad
penn state health milton s  hershey medical center,2,penn state health milton s  hershey medical center,,,Dino Ravnic; Summer Horchler
national institute of technology  numazu college,2,national institute of technology  numazu college,,,Shoichi Tsuda; Koji Inazu
national science foundation,2,National Science Foundation,6.9049547,79.8701128,Steven Peretti; Jeanne VanBriesen
national chemical laboratory,2,National Chemical Laboratory,18.5414362,73.8107557,Muzammilanwar Khan; Amol Kulkarni
ben gurion university,2,ben gurion university,,,Gabriel Yazbek Grobman; Netta Vidavsky
bernal institute  university of limerick,2,bernal institute  university of limerick,,,Gavin Walker; Parimaladevi Palanisamy
university of texas rio grande valley,2,University of Texas Rio Grande Valley,26.3071534,-98.1728187,Jikai Zhao; Juhee Lee
university of wollongong,2,University of Wollongong,-34.4050554,150.8783465,Raymond Longbottom; Brian Monaghan
national energy technology laboratory  u s  department of energy,2,national energy technology laboratory  u s  department of energy,,,Stephen Zitney; Ranjani V. Siriwardane
national energy technology laboratory lrst,2,national energy technology laboratory lrst,,,Jeffrey Culp; Nathan Diemler
national energy technology laboratory netl support contractor,2,national energy technology laboratory netl support contractor,,,Daejin Kim; Alexander J. Shumski
pfizer canada,2,Pfizer Canada,45.4487982,-73.8646156,Jean-Sebastian Simard; Jean-Sebastien Simard
pfizer healthcare india pvt ltd,2,pfizer healthcare india pvt ltd,,,Santhosh Seshadhri; Nallasivam Angannan
pfizer worldwide research and development  445 eastern point road  groton  connecticut 06340  usa,2,pfizer worldwide research and development  445 eastern point road  groton  connecticut 06340  usa,,,Kakasaheb Nandiwale; Eric Hansen
biostealth  inc,2,biostealth  inc,,,Stella Marinakos; Angus Hucknall
bits pilani k k birla goa campus,2,bits pilani k k birla goa campus,,,Shubham Lanjewar; Sundari Ramji
bielefeld university,2,bielefeld university,,,Niklas Biere; Dario Anselmetti
tokyo university of agriculture and technology,2,Tokyo University of Agriculture and Technology,35.699409,139.5184397,Sanghong Kim; Tetsuya Wada
tonkomo llc,2,tonkomo llc,,,Anna Lee Tonkovich; Eric Daymo
totalenergies cstjf,2,totalenergies cstjf,,,Lingfei Xu; Arthur Moncorgé
genscript usa inc,2,genscript usa inc,,,Qinmei Zheng; Weicheng Fan
george w  woodruff school of mechanical engineering  georgia institute of technology,2,george w  woodruff school of mechanical engineering  georgia institute of technology,,,Madeline Morrell; Erik Barbosa
forge nano inc,2,forge nano inc,,,Matthew Weimer; Sara Harris
foth infrastructure and environment,2,foth infrastructure and environment,,,Travis C. McGrath; Mark C. Ciardelli
institute of separation science and technology  university erlangen-nürnberg  de,2,institute of separation science and technology  university erlangen-nürnberg  de,,,Lukas Sandner; Jincheng Xu
instituto de investigaciones biomédicas  universidad nacional autónoma de méxico,2,instituto de investigaciones biomédicas  universidad nacional autónoma de méxico,,,Jessica Sánchez-Vargas; Mauricio A. Trujillo-Roldán
yantai university,2,Yantai University,37.4335887,121.5165087,Yupeng Du; Yuchao Zhao
southern university of science and technology,2,Southern University of Science and Technology,22.603603,113.9968497,Guangfu Luo; Yang-Gang Wang
the university of texas at san antonio,2,the university of texas at san antonio,,,Pearl Martisek; Gabriela Romero Uribe
giv group,2,giv group,,,Chris Parker; Amanda Dillon
tiny bright things,2,tiny bright things,,,Christopher Bolton; Tanweepriya Das
guanajuato university,2,Guanajuato University,21.060753,-101.5711841,Beatriz Durán; Germán C. Rodríguez
guangzhou institute of energy conversion  chinese academy of sciences,2,guangzhou institute of energy conversion  chinese academy of sciences,,,Xinshu Zhuang; Xuesong Tan
spx flow mixing solutions,2,spx flow mixing solutions,,,Richard Cope; Cormac Ryan
stanford synchrotron radiation lightsource  slac national accelerator laboratory,2,stanford synchrotron radiation lightsource  slac national accelerator laboratory,,,Kevin Stone; Jorge Perez-Aguilar
institute for sustainability and circular economy  texas tech university,2,institute for sustainability and circular economy  texas tech university,,,Alamgir M Haque; Christian E Alvarez-Pugliese
institute of biotechnology and genetic engineering  chulalongkorn university,2,institute of biotechnology and genetic engineering  chulalongkorn university,,,Sitanan Thitiprasert; Jirabhorn Piluk
instituto polite cnico nacional,2,instituto polite cnico nacional,,,Cristofher A. Arroyo-Hernández; Luis Galicia-Luna
fraunhofer imte,2,fraunhofer imte,,,Georg Männel; Dennis Kundrat
gea,2,GEA,41.4768249,-81.1850459,Ivan Bogaerts; James Holman
toyota research institute,2,toyota research institute,,,Weike Ye; Santosh Suram
tu delft  the netherlands,2,tu delft  the netherlands,,,Aleksander van Zanten; Jan de Jonge
shell international exploration and production inc,2,shell international exploration and production inc,,,C. Doga Demirhan; Mete Mutlu
shell technical center bangalore,2,shell technical center bangalore,,,Sajanikumari Sadasivan; Kuldeep B. Mamtani
shiv nadar university,2,Shiv Nadar University,28.5257123,77.574455,Dhiraj Garg; Pedamalli Reddy
siddaganga institute of technology,2,Siddaganga Institute of Technology,13.3285139,77.1265772,Kang Zhou; Sudhir Ranganath
jacobs technology inc,2,jacobs technology inc,,,R. Preston Burnette; Matthew R. Allen
isgs,2,isgs,,,Mansour Khosravi; Zohreh Askari
johns hopkins bloomberg school of public health,2,johns hopkins bloomberg school of public health,,,Meihan Wei; Vito Rebecca
johns hopkins school of medicine,2,johns hopkins school of medicine,,,Sarah R. Amend; Kenneth J. Pienta
siemens process systems engineering,2,siemens process systems engineering,,,Filipe Calado; Niall Mitchell
siemens pse,2,siemens pse,,,Stefan Bellinghausen; Lok Hang Wong
signature science,2,Signature Science,3.1494724,101.568823,Krista Ternus; Vernon Mclntosh
singapore-mit alliance for research and technology  centre,2,singapore-mit alliance for research and technology  centre,,,George Barbastathis; Sandip Mondal
sinopec shanghai research institute of petrochemical technology,2,sinopec shanghai research institute of petrochemical technology,,,Bozhao Chu; Siqing Zhong
instituto superior técnico  universidade de lisboa,2,instituto superior técnico  universidade de lisboa,,,Pedro Castro; Artur Jesus
ionomr innovations inc,2,ionomr innovations inc,,,Marta Moreno-González; Benjamin Britton
iran university of medical sciences,2,iran university of medical sciences,,,Zohreh Bagher; Ronak Shabani
johannes gutenberg university mainz,2,Johannes Gutenberg University Mainz,49.9920396,8.2371107,Verena Muller; Holger Frey
ibm research uk,2,IBM Research UK,53.3446566,-2.6380317,Clyde Fare; Edward Pyzer-Knapp
icahn school of medicine at mount sinai,2,icahn school of medicine at mount sinai,,,Deborah Marshall; Woojin Han
ifp energies nouvelles,2,ifp energies nouvelles,,,Loïc Sorbier; Elsa Jolimaitre
oak ridge national lab - oak ridge  tn,2,oak ridge national lab - oak ridge  tn,,,Aye Meyer; Jiho Seo
iit mumbai,2,iit mumbai,,,Venkata Subrahmanyam Nistala; Sharad Bhartiya
swiss federal laboratories for materials science and technology,2,swiss federal laboratories for materials science and technology,,,Bernd Nowack; Joanke Van Dijk
imec,2,imec,50.8651015,4.6776509,Ali M. Ali; Jean-François de Marneffe
indian   institute of science education and research  bhopal,2,indian   institute of science education and research  bhopal,,,Mahesh Manikantan Sandhya; Animesh Jana
swisstopo,2,swisstopo,,,Christophe Nussbaum; Senecio Schefer
institute of chemical technology mumbai,2,Institute of Chemical Technology Mumbai,19.0239129,72.8587665,Aniruddha Kulkarni; Aniruddha Pandit
abu dhabi university,2,Abu Dhabi University,24.3665244,54.5647253,Ioannis Zuburtikudis; Hadil Abu Khalifeh
école normale superieure de lyon,2,École Normale Superieure de Lyon,45.7297811,4.8265819,Sarit Dutta; Benjamin Abécassis
123zero d o o,2,123zero d o o,,,Martin Leban; Anja Pajntar
wageningen university and research,2,wageningen university and research,,,Ahmed Jarray; Elke Scholten
agency for science  technology and research,2,agency for science  technology and research,,,Iskandar Halim; Jie Chang
worldwide research and development  pfizer healthcare india pvt ltd,2,worldwide research and development  pfizer healthcare india pvt ltd,,,Mandakini Padhi; Senthil Kumarasamy
wrps,2,WRPS,42.1287118,-70.9164328,Michael Zabel; Eugene Morrey
wyss institute for biologically inspired engineering at harvard university,2,wyss institute for biologically inspired engineering at harvard university,,,Bogdan Budnik; George M Church
2  isis neutron and muon source,2,2  isis neutron and muon source,,,Alexander Armstrong; Rebecca Welbourn
nrel,2,nrel,,,John Mangum; Kae Fink
aarhus university,2,Aarhus University,56.1670905,10.2026177,Raffaele Cheula; Mie Andersen
institute of particle technology,2,institute of particle technology,,,Nabi Traore; Lukas Hartmann
institute of science tokyo,2,Institute of Science Tokyo,35.514711,139.4840416,Peipei Xiao; Kengo Nakamura
state university of new york college of environmental science and forestry,2,state university of new york college of environmental science and forestry,,,Anqi Ji; Ruoqian Li
state university of new york environmental science,2,State University of New York Environmental Science,43.03120034,-76.1321552,Jiae Ryu; Endong Wang
the scripps research institute,2,the scripps research institute,,,Yu Kawamata; Phil Baran
harvey mudd college,2,harvey mudd college,,,Ananya Venkatachalam; Bilin Zhuang
stf technologies llc,2,stf technologies llc,,,Alicia Platchek; Richard Dombrowski
sub-zero group  inc,2,sub-zero group  inc,,,Anderson Bortoletto; Terry Hardesty
suncat center for interface science and catalysis  slac national accelerator laboratory,2,suncat center for interface science and catalysis  slac national accelerator laboratory,,,Frank Abild-Pedersen; Michael Tang
innovation center - abu dhabi  siemens energy llc,2,innovation center - abu dhabi  siemens energy llc,,,Ali A. Alnajjar; Thomas Soulas
technical university berlin,2,technical university berlin,,,Nico Jurtz; Matthias Kraume
institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293,2,institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293,,,Guillaume Maurin; Pedro F. Brântuas
institute for biomedical engineering and institute of pharmacology and toxicology,2,institute for biomedical engineering and institute of pharmacology and toxicology,,,Daniel Razansky; Xosé Luís Deán-Ben
texas aandm energy institute  texas aandm university,2,texas aandm energy institute  texas aandm university,,,Funda Iseri; Betsie Sara Monserrat Montaño Flores
"the chinese university of hong kong, shenzhen",2,"The Chinese University of Hong Kong, Shenzhen",22.6910685,114.207366,Qi Zhang; Jingjing Chen
tecmasters  inc,2,tecmasters  inc,,,Scott Gilley; Jim McClellan
tecnologico nacional de mexico campus aguascalientes,2,tecnologico nacional de mexico campus aguascalientes,,,Sinue Arnulfo Tovar-Ortiz; Rigoberto Tovar-Gomez
houston methodist,2,houston methodist,,,Mailin Li; Jenny Chang
indian institute of technology guwahati,2,Indian Institute of Technology Guwahati,26.1924787,91.6946357,Janaki Komandur; Kaustubha Mohanty
sunthetics,2,sunthetics,,,Daniela Blanco; Ethan Tenison
sustainable bio-based materials lab,2,sustainable bio-based materials lab,,,Yufei Nan; Maria Soledad Peresin
institución universitaria colegio mayor de antioquia,2,Institución Universitaria Colegio Mayor de Antioquia,6.2732225,-75.5912113,Julián López; Julián E. López
department of chemical engineering  university of michigan,2,department of chemical engineering  university of michigan,,,Eranda Nikolla; Onyema Obi
roosense llc,2,roosense llc,,,Michael Fulmer; Shelby Daniels
rose-hulman institute of technology,2,rose-hulman institute of technology,,,Andrew Sander; Gregory Neumann
rowland institute at harvard  harvard university,2,rowland institute at harvard  harvard university,,,Christopher O'Connor; Christian Reece
rutgers,2,Rutgers,40.5204169,-74.4645303,Ali Ukperaj; Maria Tomassone
rutgers  the state university of new jersey- new brunswick,2,rutgers  the state university of new jersey- new brunswick,,,Ali Ahmad; Yalin Li
lehman college  the city university of new york,2,lehman college  the city university of new york,,,Mossa Ghattas; Tom Kurtzman
licensing and professional development,2,licensing and professional development,,,William Parrish; Linda Bergeron
linde gmbh  linde engineering,2,linde gmbh  linde engineering,,,Felix Flegiel; Martin Pottmann
shell international eandp,2,shell international eandp,,,Ligang Lu; Kuochen Tsai
department of microbiology  faculty of medicine  university of chile,2,department of microbiology  faculty of medicine  university of chile,,,Alhejandra Alvarez; Roberto Vidal
department of surgery  faculty of medicine in pilsen  charles university  prague  czech republic,2,department of surgery  faculty of medicine in pilsen  charles university  prague  czech republic,,,Jachym Rosendorf; Vaclav Liska
university of california santa cruz,2,University of California Santa Cruz,36.9550719,-122.050364,Qiu Ren; Yat Li
sabic specialties,2,sabic specialties,,,Jan Henk Kamps; Ramakrishnan Vaidyanathan
saint louis university main campus - parks college of engineering  aviation and technology,2,saint louis university main campus - parks college of engineering  aviation and technology,,,Kevin Noonan; Danahe Marmolejo
university of blumenau - furb,2,university of blumenau - furb,,,Caroline Meinert; André Freitas
university of bremen,2,University of Bremen,53.1079646,8.8556646,Carolina Krebs de Souza; Fei Du
earth university,2,EARTH University,10.2104447,-83.5914035,Bernardo Castro Dominguez; Dative Niyonizeye
university college cork,2,University College Cork,51.8947384,-8.4903073,Daniel Casaban Padrino; Elena Tsalaporta
university college dublin  ireland,2,university college dublin  ireland,,,Mriganka Mondal; Tony Keene
department of forest biomaterials  college of natural resources  north carolina state university,2,department of forest biomaterials  college of natural resources  north carolina state university,,,Richard Venditti; Marcel Kropat
renewable and sustainable energy institute  university of colorado,2,renewable and sustainable energy institute  university of colorado,,,Wilson A. Smith; Allison Crow
university of guelph,2,University of Guelph,43.5327864,-80.2249974,Manjusri Misra; Amar K. Mohanty
csir - indian institute of chemical technology,2,csir - indian institute of chemical technology,,,Venugopal Akula; Kalpana Manda
dalhousie university,2,Dalhousie University,44.636201,-63.5919961,Sarah Martell; Mita Dasog
university of erlangen-nuremberg,2,university of erlangen-nuremberg,,,Wolfgang Peukert; Peter Wasserscheid
dartmouth college,2,Dartmouth College,43.69147315,-72.2763655,Wenlin Zhang; Yunjia Zhang
department of biology,2,department of biology,,,Jing-Ke Weng; Ankur Jain
department of biology and entomology  pennsylvania state university,2,department of biology and entomology  pennsylvania state university,,,Landon vom Steeg; Andrew Read
reservoir engineering research institute,2,reservoir engineering research institute,,,Tomás Chávez-Miyauchi; Abbas Firoozabadi
department of chemical engineering  technion,2,department of chemical engineering  technion,,,Alon Grinberg Dana*; Kfir Kaplan
rite,2,rite,,,Ziqiu Xue; Saeko Mito
lisn cnrs,2,lisn cnrs,,,Jalel Chergui; Damir Juric
loughborough university,2,Loughborough university,52.763845,-1.2372582,Xuming Yuan; Brahim Benyahia
lubrizol advanced materials,2,Lubrizol Advanced Materials,41.2911811,-81.6241902,Daylan Sheppard; Joeri Plusnin
m-star cfd,2,m-star cfd,,,Johannes Wutz; Eric E. Janz
robert bosch gmbh,2,robert bosch gmbh,,,Antje Seitz; Stefanie Wahl
department of chemical and biomolecular engineering  university of delaware  newark,2,department of chemical and biomolecular engineering  university of delaware  newark,,,Tristan Myers; Sojung Park
department of chemical and petroleum engineering  university of kansas,2,department of chemical and petroleum engineering  university of kansas,,,Leila Fereidooni; Aaron M. Scurto
department of chemical engineering  biotechnology and materials  centre for biotechnology and bioengineering  cebib  university of chile,2,department of chemical engineering  biotechnology and materials  centre for biotechnology and bioengineering  cebib  university of chile,,,Francisca Mery; Priscilla Astorga
department of chemical engineering  massachusetts institute of technology,2,department of chemical engineering  massachusetts institute of technology,,,Chuangchuang Cao; William H. Green*
rice,2,rice,,,Sam Nance; Omran Taqi
faculty of new sciences and technologies  university of tehran,2,faculty of new sciences and technologies  university of tehran,,,Leila Fereidooni; Alibakhsh Kasaeian
fau,2,FAU,26.3743445,-80.1027236,Alexander Ditter; Oliver Friedrich
uin sunan kalijaga yogyakarta,2,UIN sunan kalijaga yogyakarta,-7.7857048,110.3942909,Dewi Rahmawati; Didik Krisdiyanto
schrödinger,2,Schrödinger,1.35336195,103.9273249,Alex Chew; Anand Chandrasekaran
schrödinger  inc,2,schrödinger  inc,,,Andrea Browning; Mohammad Atif Faiz Afzal
shell,2,Shell,-25.28323465,-57.6027746,Harsh Agarwal; Ryan Stephens
kansas university medical center,2,kansas university medical center,,,Yan Hong; Fariba Behbod
kbc advanced technologies inc,2,kbc advanced technologies inc,,,Wajid Shaik; Ghoncheh Rasouli
u  s  steel,2,u  s  steel,,,Neil Pergar; Brenda Petrilena
universidade de são paulo,2,universidade de são paulo,,,Claudio Augusto Oller do Nascimento; Rita M. B. Alves
u s  dept  of energy,2,u s  dept  of energy,,,Steven Rowan; Jared Ciferno
u s  doe national energy technology laboratory,2,u s  doe national energy technology laboratory,,,Sally Homsy; Timothy Fout
finnish institute of occupational health,2,Finnish Institute of Occupational Health,60.1894793,24.9120143,Tomi Kanerva; Kirsi Siivola
forest products laboratory,2,forest products laboratory,,,Qiangu Yan; Zhiyong Cai
johnson matthey technology centre,2,johnson matthey technology centre,,,Canan Gücüyener; Ian Harkness
johnson screens  inc,2,johnson screens  inc,,,Kevin Chase; Gene Eberhardt
kaneka corporation,2,kaneka corporation,,,Yasuhiro Sumi; Kunihiko Matsumura
kangwon national university  samcheok campus,2,kangwon national university  samcheok campus,,,Jae-Rak Jeon; Syarif Hidayat
shell global solutions international bv,2,shell global solutions international bv,,,Iosif Pappas; Xiao Fu
shell india market private limited,2,shell india market private limited,,,Nishant Sinha; Amar Deep Pathak
u s  army devcom chemical biological center,2,u s  army devcom chemical biological center,,,David Garcia; Ivan Iordanov
universidade federal de são carlos,2,Universidade Federal de São Carlos,-21.9834422,-47.8806644,Francisco Murilo Tavares de Luna; Antonio J G Cruz
eli lilly,2,Eli Lilly,39.7735152,-85.7971257,Michael Frederick; Ankur Jalan
kuwait oil company,2,Kuwait Oil Company,29.3166361,47.944563,Fatemah Al-Shareedah; Abdulaziz Al-Dhwaihi
kyoto institute of technology,2,Kyoto Institute of Technology,35.00920706666667,135.77106473333333,Yoichi Kumada; Jun Ichi Horiuchi
sarepta therapeutics,2,sarepta therapeutics,,,Willow DiLuzio; Arani Chanda
sartorius stedim fmt s a s,2,sartorius stedim fmt s a s,,,Nina Perier; Lucie Delaunay
univ of ar,2,univ of ar,,,Jackson Black; Jason Thornhill
univeristy of texas at san antonio,2,univeristy of texas at san antonio,,,Guillermo Ramirez; Gabriel Garibaldi
universidad de carabobo,2,Universidad de Carabobo,10.2743683,-67.999855,Edwars Naranjo; Inés Hernández-Guerra
espe,2,espe,,,Karla Vizuete; Alexis Debut
f. hoffmann-la roche,2,F. Hoffmann-La Roche,47.536045,7.7399516,Christian Schmid; Stephanie Knüppel
schlumberger  genvia,2,schlumberger  genvia,,,Nurlan Azizli; Romuald Coupan
eth zurich and university of zurich,2,eth zurich and university of zurich,,,Christian Guenthner; Klaas P. Pruessmann
evonik,2,Evonik,51.4477493,7.0143636,Lucianna Moos; Eugenia Ndieze
experic,2,experic,,,Daniel Kestyus; Justin Lacombe
united cleanup oak ridge llc,2,united cleanup oak ridge llc,,,Brad Russell; Ethan Garland
univ  of patras and abu dhabi university,2,univ  of patras and abu dhabi university,,,Fotios Panagiotou; Valadoula Deimede
univ fed ceara,2,univ fed ceara,,,Marliete Melo Neta; Igor Figueredo
