mapped,count,label,latitude,longitude,top_authors
not found,233,not found,,,Not found
anton paar,2,Anton Paar,48.7144847,9.2415921,Abhishek Shetty
new york university  tandon school of engineering,2,new york university  tandon school of engineering,,,Jin Kim Montclare; Dharik Mallapragada
ahmedabad univeristy,2,ahmedabad univeristy,,,Ramya Srinivasan
california state university-bakersfield,2,California State University-Bakersfield,35.3493892,-119.1033969,Liaosha Song; Zhongzhe Liu; Chengwei Lei; Huaiyu Zhang; Calvin Uclaray
linde gmbh  linde engineering,2,linde gmbh  linde engineering,,,Felix Flegiel; Martin Pottmann
universite catholique de louvain,2,Universite Catholique de Louvain,50.84135353333334,4.3945249,Geoffroy Hautier
villanova university,2,Villanova University,40.0367774,-75.3420233,Christopher Kitchens; Robert Hanes; Zuyi Huang
njit dept of chemical and materials engineering,2,njit dept of chemical and materials engineering,,,Lisa Axe
chang gung university,2,Chang Gung University,25.03767115,121.40532285,Tesfalem Atsbha; Taeksang Yoon; Si-Han Peng; Hsin-Chun Lu; Shingjiang Jessie Lue
"the chinese university of hong kong, shenzhen",2,"The Chinese University of Hong Kong, Shenzhen",22.6910685,114.207366,Qi Zhang; Jingjing Chen
goeppert llc,2,goeppert llc,,,Zehui Xia
institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293,2,institut charles gerhardt montpellier  université de montpellier  cnrs  enscm 34293,,,Guillaume Maurin; Pedro F. Brântuas
norwegian university of science and technology,2,Norwegian University of Science and Technology,63.4283173,10.46118035,Saira Kanwal; Thomas Adams
chung-ang university,2,chung-ang university,,,Haoxiang Zhang; Ha-Jun Yoon; Dong-Kyoung Shin; Jihong An; Mohammadamin Zarei
usda,2,usda,,,Prakash Nepal; Richard Bergman; Naveenkumar Rajendiran; Todd Naumann
wvurc,2,wvurc,,,Yupeng Xu
zaiput flow technologies,2,zaiput flow technologies,,,Andrea Adamo; Lorenzo Milani; Robert Viano
the cyprus institute,2,The Cyprus Institute,35.1409611,33.3811819,Wojciech Lipinski
australian national university,2,Australian National University,-35.2812742,149.1172023,Alireza Rahbari; Mahdiar Taheri; Roelof Pottas; Morteza Hangi; Lindsey Yue
harbin institute of technology,2,Harbin Institute of Technology,45.741589,126.6255626,Lifeng Li; Bo Wang; Yi Yang; Chong Yan
forest products laboratory,2,forest products laboratory,,,Qiangu Yan; Zhiyong Cai
universidade federal de são carlos,2,Universidade Federal de São Carlos,-21.9834422,-47.8806644,Francisco Murilo Tavares de Luna; Antonio J G Cruz
escuela colombiana de ingeniería julio garavito,2,escuela colombiana de ingeniería julio garavito,,,Camilo Hernandez
university college london - torrington place,2,university college london - torrington place,,,Paola Lettieri
wake health,2,wake health,,,Emmanuel C. Opara; Sivanandane Sittadjody
university of missouri - columbia,2,university of missouri - columbia,,,Emma McDougal; Agustin Barcellona; Megan Schulte; Bret Ulery; August Hemmerla
the cooper union,2,the cooper union,,,Jennifer Weiser; Jared Sealy; Isha Dave; Emma Cohen
polykala technologies llc,2,polykala technologies llc,,,Maoqi Feng
aarhus university,2,Aarhus University,56.1670905,10.2026177,Raffaele Cheula; Mie Andersen
chevron energy technology company,2,chevron energy technology company,,,Stacey Zones; Christopher Lew
ruhr-university bochum,2,Ruhr-University Bochum,51.4441576,7.2609654,Justus Metternich; Philip Biessey; Meike Holtkamp; Darius Steegborn
international flavors and fragrances,2,International Flavors & Fragrances,40.4630253,-88.3841974,Keisha Wilson McDowell; Christian Lenges; Jure Zlopasa; Natnael Behabtu
sartorius stedim north america inc,2,sartorius stedim north america inc,,,Samin Akbari; Yuji Takeda; Fujun Wang; Xin Gu
amgen research  gmbh,2,amgen research  gmbh,,,William Heymann
amgen research munich,2,amgen research munich,,,Juliane Diedrich
iit ism dhanbad,2,IIT (ISM) Dhanbad,23.8148779,86.4425786,Ashok Das
c-sops  department of chemical and biochemical engineering  rutgers  the state university of new jersey,2,c-sops  department of chemical and biochemical engineering  rutgers  the state university of new jersey,,,James Scicolone
wpi,2,wpi,,,Aidin Panahi
njit,2,njit,,,Nicole Szponar; Mason Brown; Alexander Brogan
university of canterbury,2,University of Canterbury,-43.5240894,172.5803004,Matthew Watson; Cassidy van Vuuren; Kathryn Ford; Rebecca Newport; Aaron Marshall
brewer science  inc,2,brewer science  inc,,,Walter Barnes; Zhiqiang Fan; Qing Pu; Baxton Owen; Neal LaBanca
univeristy of texas at san antonio,2,univeristy of texas at san antonio,,,Guillermo Ramirez; Gabriel Garibaldi
clariant corporation,2,clariant corporation,,,Vladimir Fridman; Matthew Greaney; Rong Xing; Morgan Engelmeyer
clariant,2,clariant,,,Renqin Zhang; Teerawit Prasomsri; Junchen Liu; Ashten Molley; Brooke Ames
u s  army combat capabilities development command,2,u s  army combat capabilities development command,,,Pamela L. Sheehan
shell,2,Shell,-25.28323465,-57.6027746,Harsh Agarwal; Ryan Stephens
sintef energy research,2,sintef energy research,,,Sai Gokul Subraveti; Simon Roussanaly; Rahul Anantharaman
manchester university,2,Manchester University,41.0117756,-85.7600095,Diana Talia Alvarez Ruiz; Abdulfatai Faro; David Cheneler
earth university,2,EARTH University,10.2104447,-83.5914035,Bernardo Castro Dominguez; Dative Niyonizeye
continuus pharmaceuticals,2,continuus pharmaceuticals,,,Chuntian Hu; Keith Barbato; Rajshree Chakrabarti; Youhua Li; Anjana Ramnath
sartorius stedim north america,2,sartorius stedim north america,,,David Pollard
serán bioscience,2,serán bioscience,,,Mark Kastantin; Ryan Mowry; Tanner Corrado; Gabriella Dube
reservoir engineering research institute,2,reservoir engineering research institute,,,Tomás Chávez-Miyauchi; Abbas Firoozabadi
national fuel cell research center,2,national fuel cell research center,,,Iryna Zenyuk
illinois tech,2,illinois tech,,,Mohammad Asadi
feed energy,2,Feed Energy,42.4831747,-96.3847667,Alex Paulsen
waseda university,2,waseda university,,,Masahiko Matsukata; Motomu Sakai; Mahiro Matsushita; Tohru Kamo; Kyoka Tanaka
university of illinois at urbana-champain,2,university of illinois at urbana-champain,,,Ziqiu Chen
hiroshima university,2,hiroshima university,,,Ryouhei Izumi; Norihiro Moriyama; Hiroki Nagasawa; Toshinori Tsuru; Masakoto Kanezashi
kuwait university,2,Kuwait University,29.344252,48.0833926,Osamah Alomair; Nyeso Azubuike; Fahad Al-Fadhli
janssen pharmaceuticals,2,Janssen pharmaceuticals,40.5771027,-74.6501363,Bruna Minatovicz
center for environmentally beneficial catalysis,2,center for environmentally beneficial catalysis,,,Bala Subramaniam; Nigel Twi-Yeboah
southern university of science and technology,2,Southern University of Science and Technology,22.603603,113.9968497,Guangfu Luo; Yang-Gang Wang
cnrs,2,cnrs,,,Teseer Bahry; Francois Jerome; Sabine Valange; Prince N. Amaniampong
the college of wooster,2,the college of wooster,,,Paul Edmiston
utsunomiya university,2,Utsunomiya University,36.5487554,139.9130866,Xiaonan Xie
university of bremen,2,University of Bremen,53.1079646,8.8556646,Carolina Krebs de Souza; Fei Du
hampton university,2,Hampton University,37.0210096,-76.3386255,Juan Sebastian Yakisich; Brian Aufderheide; Katie Chong; Röder Mirjam; Thornley Patricia
ucb pharma s.a.,2,UCB Pharma S.A.,50.6918016,4.3405796,Efty Hadjittofis; Jerome Mantanus; Sélim Douieb; Ugo Cocchini; Oleksii Shemchuk
universidad de carabobo,2,Universidad de Carabobo,10.2743683,-67.999855,Edwars Naranjo; Inés Hernández-Guerra
snapdragon chemistry inc,2,snapdragon chemistry inc,,,Yuan-Qing Fang; Ali Hasan; M. Grace Russell; Sean F. Breen; Purnima Barua
merck and co   inc   rahway  nj  usa,2,merck and co   inc   rahway  nj  usa,,,Kyle Devenney; Venkata S. Tayi
the chemours company,2,the chemours company,,,Christian Jungong
chevron research,2,Chevron Research,30.4619848,-97.7934639,Elizabeth Jensen; Michael Girgis
gilead sciences,2,Gilead Sciences,48.85183275,2.2433118,Elizabeth Horstman; Chiajen Lai; Darren Bykowski; Vijay Dhand; Apoorva Nisal
fda,2,FDA,6.0819016,-8.1441751,Kanny Wan; Huiquan Wu; Daniel Obrzut
hovione farmaciencia  s a,2,hovione farmaciencia  s a,,,Nuno Lousa
american university of beirut,2,American University of Beirut,33.9000264,35.4823838,Karen Hannouche; Walid Saad
uconn,2,uconn,,,Venkatraman Nagarajan
università degli studi di padova,2,Università degli Studi di Padova,45.4066496,11.8774407,Silvia Pelucchi; Paolo Mocellin; Filippo Carretta; Chiara Vianello
purdue university institute of cancer research,1,purdue university institute of cancer research,,,Sung-Ho Shin; You-Yeon Won
process consultant,1,Process Consultant,-6.7749378,39.2403722,Subhabrata Ray
institute for sustainability and circular economy  texas tech university,1,institute for sustainability and circular economy  texas tech university,,,Alamgir M Haque; Christian E Alvarez-Pugliese
shell global solutions international bv,1,shell global solutions international bv,,,Iosif Pappas; Xiao Fu
shell international exploration and production inc,1,shell international exploration and production inc,,,C. Doga Demirhan; Mete Mutlu
hiroshima university at japan,1,hiroshima university at japan,,,Yukihiko Matsumura
toyo koatsu co  ltd,1,toyo koatsu co  ltd,,,Takashi Noguchi
universiti teknologi petronas,1,universiti teknologi petronas,,,Fon Yee Han
ho chi minh city university of industry and trade,1,ho chi minh city university of industry and trade,,,Thanh Hoai Trinh
yamaguchi university,1,yamaguchi university,,,Yoshinobu Yokogawa; Hajime Kida; Kenichiro Tanoue
phytochem product inc,1,phytochem product inc,,,Makiko Kato
university of nebraska medical center,1,university of nebraska medical center,,,Vinai Chittezham Thomas
memorial sloan-kettering cancer center,1,memorial sloan-kettering cancer center,,,Yangjingyi Ruan; Yueming Li
center for tuberculosis  ucsf,1,center for tuberculosis  ucsf,,,Adithya Cattamanchi
swisstopo,1,swisstopo,,,Christophe Nussbaum; Senecio Schefer
u s dept  of energy,1,u s dept  of energy,,,William Aljoe
aecom,1,aecom,,,Rosa Gwinn
rutgers  the state university of new jersey- new brunswick,1,rutgers  the state university of new jersey- new brunswick,,,Ali Ahmad; Yalin Li
mit energy initiative  massachusetts institute of technology,1,mit energy initiative  massachusetts institute of technology,,,Jun Wen Law
school of chemical engineering  dalian university of technology,1,school of chemical engineering  dalian university of technology,,,Shiya Gu
institute of chemical process systems engineering  school of chemical engineering,1,institute of chemical process systems engineering  school of chemical engineering,,,Yachao Dong
department of science  technology and society  university school for advanced studies iuss pavia  pavia  italy,1,department of science  technology and society  university school for advanced studies iuss pavia  pavia  italy,,,Fabio Sporchia
ecodynamics group  department of physical sciences  earth and environment  university of siena  italy,1,ecodynamics group  department of physical sciences  earth and environment  university of siena  italy,,,Federico Pulselli
texas a and m,1,texas a and m,,,Hesan Elfaki
university of twente,1,university of twente,,,Natalia Cano; Laura Franco-García; Rebecca Saive
oldendorff carriers,1,oldendorff carriers,,,Ievgenii Petrunia; Torsten Barenthin; Paul Jeffrey; Christopher Fee; Scott Bergeron
naias labs,1,naias labs,,,George Gotsis; Marios Tsezos
dtu,1,dtu,,,Eleonora Passuto
123zero d o o,1,123zero d o o,,,Martin Leban; Anja Pajntar
towson university,1,towson university,,,Brian D. Fath
ima life north america,1,ima life north america,,,Petr Kazarin; Frank Paolini; Francis DeMarco
pfizer  inc,1,pfizer  inc,,,Sheetal Pai-Wechsung
georgia institute of technology college of engineering,1,georgia institute of technology college of engineering,,,Emad Renfroe
hovione farmaciencia s a,1,hovione farmaciencia s a,,,Patricia Cruz; Inês Ramos; Clara Sá Couto
astrazeneca uk,1,AstraZeneca UK,51.8652311,-0.4067176,William Hicks; Giulio Perini
sanofi us services inc,1,sanofi us services inc,,,Abhishek Paul
syntegon technology gmbh,1,Syntegon Technology GmbH,48.823336,9.2939815,Thomas Brinz
hovione farmaciencia sa,1,hovione farmaciencia sa,,,Paulo Francisco
gsk randd,1,gsk randd,,,Aarti Gidh
veranova,1,veranova,,,Ankur Kapil; Subhodh Karkala; Michael Hamlin
pjp tech,1,pjp tech,,,Bum-Ho Choi
budapest university of technology and economics,1,budapest university of technology and economics,,,Botond Szilagyi
biohaven pharmaceuticals,1,biohaven pharmaceuticals,,,David Leahy
snapdragon chemistry-cambrex,1,snapdragon chemistry-cambrex,,,Jillian Sheeran
eli lilly services india pvt  ltd,1,eli lilly services india pvt  ltd,,,Bhoja Kandela
ucl school of pharmacy,1,ucl school of pharmacy,,,Zoe Whiteley; Duncan Craig
institute of automation and control  tu graz,1,institute of automation and control  tu graz,,,Hazem Damiri
microinnova engineering gmbh,1,microinnova engineering gmbh,,,Dirk Kirschneck
experic,1,experic,,,Daniel Kestyus; Justin Lacombe
harro höfliger,1,Harro Höfliger,48.9730439,9.3866196,Daniel Jakub Wilhelm
meltprep,1,meltprep,,,Daniel Treffer; Andreas Bramböck; Martin Genshofer
university of puerto rico rio piedras campus,1,university of puerto rico rio piedras campus,,,José Hernández Espinell
boehringer ingelheim pharma gmbh and co  kg,1,boehringer ingelheim pharma gmbh and co  kg,,,Simone Blattner; Michael Braun
gsk medicines research centre,1,gsk medicines research centre,,,Chris Davey
unal-med student chapter in colombia,1,unal-med student chapter in colombia,,,Aura Ramirez
university of iowa aiche student chapter,1,university of iowa aiche student chapter,,,Riley Coulter; Anna Blobaum
university of florida student chapter,1,university of florida student chapter,,,Flynn Baliton
bms,1,BMS,42.7675202,12.7515343,Rachel Janes
poznan university of technology,1,Poznan University of Technology,52.3942702,16.9181304,Oliwia Degorska
university of ljubljana,1,University of Ljubljana,46.05860735,14.503831,Nina Grilc
boehringer ingelheim pharma gmbh and co kg,1,boehringer ingelheim pharma gmbh and co kg,,,Robert Moeckel
biopharm services,1,biopharm services,,,Aditi Holey; Yuki Abe; Andrew Sinclair
zoetis,1,zoetis,,,Marko Ukrainczyk
siemens industry software limited,1,siemens industry software limited,,,Pedro De Azevedo Delou
university of pretoria,1,University of Pretoria,-25.73856225,28.1983628,John Unuofin; Luke Invernizzi; Michael Daramola; Samuel Iwarere; Kylah Dalgleish
ssl,1,SSL,38.95224,-7.67603,Howard Stamato
environmental division,1,environmental division,,,David Russell
celanese,1,Celanese,34.2834261,-85.1607836,Adam Gottlieb
evonik,1,Evonik,51.4477493,7.0143636,Lucianna Moos; Eugenia Ndieze
evonik corporation,1,Evonik Corporation,39.5447547,-76.0986196,Ryan Morrison
pd2m,1,pd2m,,,Dana Alhasson
licensing and professional development,1,licensing and professional development,,,William Parrish; Linda Bergeron
coanda,1,Coanda,47.5054136,8.7476545,Tanja Tomkovic
coanda research and development corporation,1,coanda research and development corporation,,,Clara Gomez
dps group global,1,dps group global,,,Jeffrey Heil
pfizer worldwide research and development  445 eastern point road  groton  connecticut 06340  usa,1,pfizer worldwide research and development  445 eastern point road  groton  connecticut 06340  usa,,,Kakasaheb Nandiwale; Eric Hansen
worldwide research and development  pfizer inc,1,worldwide research and development  pfizer inc,,,Marta Moreno Benito; Peiyuan Liu; Mark Pinto; Jenna Pasko; Kai Lee
evon gmbh,1,evon GmbH,47.1396314,15.679928,Martin Kureck
friedrich schiller university,1,friedrich schiller university,,,Dimitri Nowack
loughborough university,1,Loughborough university,52.763845,-1.2372582,Xuming Yuan; Brahim Benyahia
digital medicines manufacturing  loughborough university,1,digital medicines manufacturing  loughborough university,,,Jiaxu Liu
georgia tech and emory university,1,georgia tech and emory university,,,Alyssa Panitch
weldon school of biomedical engineering  purdue university,1,weldon school of biomedical engineering  purdue university,,,Mazin Hakim
pittsburg state university,1,Pittsburg State University,37.3904299,-94.6953939,Pranabesh Sahu; Tim Dawsey; Ram Gupta
kumamoto university,1,Kumamoto University,32.8164178,130.7270397,Armando Quitain; Sumire Ichimaru; Taisei Nagamine; Kota Nishimure; Jonas Karl N. Agutaya
valladolid university,1,Valladolid University,41.6629651,-4.7050172,Maria Jose Cocero
rowland institute at harvard  harvard university,1,rowland institute at harvard  harvard university,,,Christopher O'Connor; Christian Reece
cnrs create,1,cnrs create,,,Roberto Batista Da Silva Junior
university of minnesota - duluth,1,University of Minnesota - Duluth,46.8203898,-92.0852741,Richard Davis
fau,1,FAU,26.3743445,-80.1027236,Alexander Ditter; Oliver Friedrich
verdetek,1,verdetek,,,John Cirucci
aveva,1,Aveva,51.1031262,16.9450607,Bruna Giron; Jesse Williamson; Mike Donahue
cadfem india,1,cadfem india,,,Karthik Chittepu
poznań university of medical sciences,1,poznań university of medical sciences,,,Emilia Jakubowska; Tomasz Koczorowski
université grenoble alpes,1,Université Grenoble Alpes,45.1907263,5.7213189,Anass Benayad
western kentucky university,1,Western Kentucky University,36.984529,-86.457647,Asa Ashley
university of california santa cruz,1,University of California Santa Cruz,36.9550719,-122.050364,Qiu Ren; Yat Li
river otter,1,River Otter,50.791191,-3.2268388,Amelia Thomas
clariant corp,1,clariant corp,,,Danielle Covelli
chemical sciences and engineering division  argonne national laboratory,1,chemical sciences and engineering division  argonne national laboratory,,,Keunsoo Kim
css inc,1,CSS Inc,41.0487475,-76.2723621,William Preston
jacobs technology inc,1,jacobs technology inc,,,R. Preston Burnette; Matthew R. Allen
easyxafs,1,easyxafs,,,Paul Aronstein; William Holden; Zachary Lebens-Higgins; Devon Mortensen
hochschule rosenheim,1,Hochschule Rosenheim,48.2436043,12.5272539,Patrick Preuster
dsm-firmenich science and research,1,dsm-firmenich science and research,,,Ben Johnson
school of chemical and biomolecular engineering  georgia institute of technology,1,school of chemical and biomolecular engineering  georgia institute of technology,,,Jacob Sweet
north carolina state university  chemical and biomolecular engineering department,1,north carolina state university  chemical and biomolecular engineering department,,,Fazel Bateni
sartorius stedim fmt s a s,1,sartorius stedim fmt s a s,,,Nina Perier; Lucie Delaunay
university hospital cologne,1,university hospital cologne,,,Sebastian Walter
nanoparticle systems engineering laboratory  institute of energy and process engineering  department of mechanical and process engineering  eth zurich,1,nanoparticle systems engineering laboratory  institute of energy and process engineering  department of mechanical and process engineering  eth zurich,,,Alexander Gogos
karolinska institutet,1,karolinska institutet,,,Georgios A. Sotiriou
global manufacturing engineer iff,1,global manufacturing engineer iff,,,Erik Gommeren
ingredion incorporated,1,ingredion incorporated,,,Karsten Keller
johnson matthey,1,Johnson Matthey,53.0436493,-2.1973036,Jack I'Anson; E. Hugh Stitt; Robert Gallen
shell internatinal eandp,1,shell internatinal eandp,,,Guoqiang Yang
sinopec research institute of petroleum processing,1,sinopec research institute of petroleum processing,,,Wenming Liu; Jianhong Gong; Jinquan Zhu
kpv lab edinburgh ltd,1,kpv lab edinburgh ltd,,,Callum Bruce
massachusets institute of technology,1,massachusets institute of technology,,,Shashank Venkat Muddu
strategic energy analysis center  national renewable energy laboratory,1,strategic energy analysis center  national renewable energy laboratory,,,Jason DesVeaux
department of industrial and computer engineering and economics  university of l aquila,1,department of industrial and computer engineering and economics  university of l aquila,,,Francesco Ferella
qatar environment and energy research institute  hamad bin khalifa university  qatar foundation  p o  box 34110,1,qatar environment and energy research institute  hamad bin khalifa university  qatar foundation  p o  box 34110,,,Ahmed Abotaleb; Nada Abounahia; Mabkhout Al Yarabah; Alessandro Sinopoli
hbku core labs  hamad bin khalifa university,1,hbku core labs  hamad bin khalifa university,,,Janarthanan Ponraj
department of chemistry and earth sciences  college of arts and sciences  qatar university,1,department of chemistry and earth sciences  college of arts and sciences  qatar university,,,Sjood Makeen
the scripps research institute,1,the scripps research institute,,,Yu Kawamata; Phil Baran
koreatech,1,KOREATECH,36.7635507,127.281751,Taeyong Kim
université de lyon,1,université de lyon,,,Abdulrahman Isah; Yahaya Nasiru; Kai Szeto; Pierre-Yves Dugas; Aimery De Mallmann
institute of chemical research of catalonia,1,institute of chemical research of catalonia,,,Ranga Rohit Seemakurthi; Pavle Nikačević; Núria López
universitat rovira i virgili,1,Universitat Rovira i Virgili,41.1226832,1.2501587,Santiago Morandi
liquid sunlight alliance,1,liquid sunlight alliance,,,Adam Z. Weber
western university,1,Western University,32.7139413,-117.0372503,Dongmin Yun; Wei Tian; Jose Herrera
forge nano inc,1,forge nano inc,,,Matthew Weimer; Sara Harris
csir - indian institute of chemical technology,1,csir - indian institute of chemical technology,,,Venugopal Akula; Kalpana Manda
naieel technology,1,naieel technology,,,Jaewoo Kim
university of zurich,1,university of zurich,,,Nanchen Dongfang; Marcella Iannuzzi
maastricht university,1,Maastricht University,50.8472117,5.6859518,Martijn Ruijzendaal; Maria Moreira de Azevedo; Tom Butterworth; Gerard van Rooij
groningen university,1,Groningen University,53.2194415,6.5629863,Taha Mana
netherlands organisation for applied scientific research  tno,1,netherlands organisation for applied scientific research  tno,,,Shahriar Mirpour; Yves Creyghton; Hans Linden; Dirk van den Bekerom
basf se  group research,1,basf se  group research,,,Michael Bender; Benjamin Frank; Johannes Bode
bascat - unicat basf jointlab - tu berlin,1,bascat - unicat basf jointlab - tu berlin,,,Emre Turan; Robert Dieckmann; Michael Geske; Raoul Naumann D'Alnoncourt; Frank Rosowski
mork family department of chemical engineering and materials science  university of southern california  los angeles  ca,1,mork family department of chemical engineering and materials science  university of southern california  los angeles  ca,,,Jingwen Gong
loyola university chicago,1,loyola university chicago,,,Mausumi Mahapatra
fundamental ai research   meta,1,fundamental ai research   meta,,,Muhammed Shuaibi; Zachary Ulissi; C. Lawrence Zitnick
dave c  swalm school of chemical engineering  mississippi state university,1,dave c  swalm school of chemical engineering  mississippi state university,,,Jiachun Wu
newcastle university,1,newcastle university,,,Leonidas Bekris; Evangelos I. Papaioannou
samsung advanced institute of technology,1,samsung advanced institute of technology,,,Su Keun Kuk; Jun Kyu Kim; Jong-Min Lee
w  l  gore and associates  inc,1,w  l  gore and associates  inc,,,John D. Holcombe
w l  gore and associates  inc,1,w l  gore and associates  inc,,,Vladimiros Nikolakis
casale sa,1,CASALE SA,40.6854091,14.8295531,Cristina Pizzolitto; Pierdomenico Biasi
natural resources canada  canmetenergy,1,natural resources canada  canmetenergy,,,Hamid Radfarnia; Kourosh Zanganeh
exxonmobil chemical company,1,exxonmobil chemical company,,,Andrea Wight
consejo superior de investigaciones científicas,1,Consejo Superior de Investigaciones Científicas,40.4407145,-3.6874014,Alicia Bayon
it power australia,1,it power australia,,,José Zapata
redoxblox inc,1,redoxblox inc,,,Joerg Petrasch; Kelvin Randhir
redoxblox,1,redoxblox,,,James F. Klausner
msu,1,msu,,,Philipp Schimmels
illinois state university,1,Illinois State University,40.5179938,-89.0084607,Nesrin Ozalp
en-ramps llc,1,en-ramps llc,,,Priyanka G Singh
engineering science,1,engineering science,,,Yihao Huang
iit roorkee,1,iit roorkee,,,Rajeev Ranjan
national institute of technology  numazu college,1,national institute of technology  numazu college,,,Shoichi Tsuda; Koji Inazu
gea,1,GEA,41.4768249,-81.1850459,Ivan Bogaerts; James Holman
anton paar gmbh,1,anton paar gmbh,,,Denis Schütz; Helena Weingrill; Natali Unterberger
laboratoire réactions et génie des procédés  université de lorraine  cnrs,1,laboratoire réactions et génie des procédés  université de lorraine  cnrs,,,Alex Lemarinel
ampère sas,1,ampère sas,,,Thomas Philippe
université de lorraine  cnrs,1,université de lorraine  cnrs,,,Graciela Cares; Philippe Marchal; Veronique Falk
arkema,1,Arkema,45.8436061,5.0970802,Clément Paul; Lauréline Marchal
barrington community high school,1,barrington community high school,,,Anika Harishachandra Shinde
particles in motion,1,particles in motion,,,Ray Cocco
susteon inc,1,susteon inc,,,Vasudev Haribal
university of texas rio grande valley,1,University of Texas Rio Grande Valley,26.3071534,-98.1728187,Jikai Zhao; Juhee Lee
the joint bioenergy institute,1,the joint bioenergy institute,,,Blake Simmons
natural resources canada,1,Natural Resources Canada,45.4247194,-75.6372981,Anh-Duong Vo; Peter Gogolek
coolbrook oy,1,coolbrook oy,,,Elina Nauha
department of chemical and biomolecular engineering,1,department of chemical and biomolecular engineering,,,Auden Jones
university of north carolina charlotte,1,university of north carolina charlotte,,,Gabriel Terejanu
department of environment  alborz campus  university of tehran,1,department of environment  alborz campus  university of tehran,,,Sadaf Kahedi
u s  doe national energy technology laboratory,1,u s  doe national energy technology laboratory,,,Sally Homsy; Timothy Fout
nestlé product technology centre,1,nestlé product technology centre,,,Annabel Bozon
nestlé research,1,nestlé research,,,Michael K. Hausmann; Gerhard Niederreiter
hacettepe university,1,Hacettepe University,39.8714778,32.7604575,Alper Toprak; Deniz Altun; Okay Altun
national lab,1,National Lab,11.6647793,75.5606026,Wyatt Casey LaMarche
psri,1,psri,,,Lauren Endress; S. B. Reddy Karri
yantai university,1,Yantai University,37.4335887,121.5165087,Yupeng Du; Yuchao Zhao
federal university of santa catarina,1,Federal University of Santa Catarina,-27.6034134,-48.5224425,Emilio E. Paladino
zhengzhou university,1,Zhengzhou University,34.8214567,113.5297412,Nan Zhang
imed ulisboa  faculty of pharmacy  university of lisbon,1,imed ulisboa  faculty of pharmacy  university of lisbon,,,João F. Pinto
joint school of nanoscience and nanoengineering  nc aandt state university,1,joint school of nanoscience and nanoengineering  nc aandt state university,,,Nafeezuddin Mohammad
middle east technical university,1,middle east technical university,,,Isik Onal
research and innovation center on co2 and hydrogen   chemical and petroleum engineering department  khalifa university  abu dhabi  united arab emirates,1,research and innovation center on co2 and hydrogen   chemical and petroleum engineering department  khalifa university  abu dhabi  united arab emirates,,,Maryam Khaleel
university of engineering and technology lahore,1,University of Engineering and Technology Lahore,31.4631818,73.2543186,Sadiya Mushtaq
particulate solid research  inc,1,particulate solid research  inc,,,Allan Issangya; Surya Karri; Francisco Sanchez Careaga
shell global solutions,1,shell global solutions,,,Benjamin M. Comer; Shibin Thundiyil; Ganesh Iyer
shell technical center bangalore,1,shell technical center bangalore,,,Sajanikumari Sadasivan; Kuldeep B. Mamtani
eth zurich and university of zurich,1,eth zurich and university of zurich,,,Christian Guenthner; Klaas P. Pruessmann
curtin university  malaysis,1,curtin university  malaysis,,,Kumar Perumal
csir-indian institute of petroleum,1,csir-indian institute of petroleum,,,Tuhin Suvra Khan
institute for the development of energy for african sustainability,1,institute for the development of energy for african sustainability,,,Joshua Gorimbo
department of chemistry  abdul wali khan university  mardan  khyber pakhtunkhwa  23200  pakistan,1,department of chemistry  abdul wali khan university  mardan  khyber pakhtunkhwa  23200  pakistan,,,Muhammad Shayan
chool of materials science and engineering  henan university of technology  zhengzhou city  450001  pr china,1,chool of materials science and engineering  henan university of technology  zhengzhou city  450001  pr china,,,Imran Khan
key laboratory of functional inorganic materials chemistry   ministry of education  school of chemistry and materials science  international joint research center and lab for catalytic technology  harbin 150080  pr china,1,key laboratory of functional inorganic materials chemistry   ministry of education  school of chemistry and materials science  international joint research center and lab for catalytic technology  harbin 150080  pr china,,,Salman Khan
tamuq,1,tamuq,,,Suhde Makki
boeing,1,Boeing,30.2029768,-81.7451249,Sadra Hemmati
uin sunan kalijaga yogyakarta,1,UIN sunan kalijaga yogyakarta,-7.7857048,110.3942909,Dewi Rahmawati; Didik Krisdiyanto
robert bosch gmbh,1,robert bosch gmbh,,,Antje Seitz; Stefanie Wahl
hamad bin khalifa university,1,hamad bin khalifa university,,,Mamoun Al-Rawashdeh
krict,1,krict,,,Jinju Lee
itq,1,itq,,,Manuel Moliner
cardiff university,1,Cardiff University,51.4887426,-3.1795999,Isaac Daniel; Mark Douthwaite; Samuel Pattisson; Graham J. Hutchings
sinopec shanghai research institute of petrochemical technology,1,sinopec shanghai research institute of petrochemical technology,,,Bozhao Chu; Siqing Zhong
university of hohenheim,1,university of hohenheim,,,Moritz Kuehnel
iith,1,iith,,,Akshay Tikoo
shell india markets private limited,1,shell india markets private limited,,,Shauvik De
technical university berlin,1,technical university berlin,,,Nico Jurtz; Matthias Kraume
tu berlin,1,TU Berlin,52.5110159,13.3269541,Mona al-Mqbas
university of munster,1,University of Munster,51.9673422,7.5992433,Hubert Koller
instituto de química de são carlos universidade de são paulo,1,instituto de química de são carlos universidade de são paulo,,,Elisabete Assaf
escola politécnica da universidade de são paulo,1,escola politécnica da universidade de são paulo,,,Heloisa Bortolini
national university of technology,1,National University of Technology,33.6632271,73.0065016,Lei Wang
wichita state university,1,Wichita State University,37.7193429,-97.2898878,Shuang Gu
