abstract_id,dups
691680,{'rice university': 4}
689543,{'pacific northwest national laboratory': 6}
693739,{'preferred computational chemistry': 4}
693185,{'oklahoma state university': 4}
686526,"{'university of oklahoma': 4, 'university college london': 2}"
694998,{'vanderbilt university': 4}
686802,"{'cic nanogune': 4, 'university of maryland': 4, 'university of maryland  college park': 4, 'bogazici university': 4, 'princeton university': 4}"
688801,{'friedrich-alexander-universität erlangen-nürnberg': 4}
694291,{'university at buffalo  the state university of new york': 4}
688877,{'cornell university': 4}
694292,{'university of michigan': 4}
684312,{'pennsylvania state university': 4}
686584,{'university of hawaiʻi at mānoa': 4}
694330,{'heriot-watt university': 4}
690226,{'boise state university': 4}
687541,{'princeton university': 8}
686173,{'massachusetts institute of technology': 4}
687375,"{'new york university': 4, 'harvard university': 8, 'university of hawaiʻi at mānoa': 4}"
690517,{'northwestern university': 4}
692265,{'lawrence berkeley national lab': 4}
691811,{'rice university': 16}
688229,{'university of pittsburgh': 24}
693451,{'drexel university': 4}
693840,{'suncat center for interface science and catalysis  department of chemical engineering  stanford university': 4}
693206,{'university of chicago': 16}
691770,"{'sandia national laboratories': 12, 'university of california davis': 4}"
692122,{'university of oxford': 4}
685818,"{'university of california - los angeles': 8, 'university of california  los angeles': 4}"
694188,"{'university of california, san diego': 4}"
693184,{'virginia tech': 16}
694215,"{'university of california, san diego': 8}"
682429,"{'massachusetts institute of technology': 20, 'cornell': 4}"
683585,"{'massachusetts institute of technology': 8, 'university of tartu': 12, 'rwth aachen': 4, 'hamburg university of technology': 4}"
683764,{'massachusetts institute of technology': 12}
684750,{'the university of alabama': 8}
685252,"{'university of colorado boulder': 8, 'university of texas at austin': 8}"
685337,{'university of michigan': 8}
685339,"{'national energy technology laboratory': 12, 'leidos research support team - us doe netl': 4, 'national energy technology laboratory lrst': 4, 'battelle netl': 4, 'netl': 4}"
686561,{'university of pittsburgh': 12}
687214,{'auburn university': 4}
687443,{'university of iowa': 8}
687587,{'university of north dakota': 8}
687709,{'university of wisconsin-madison': 8}
687835,{'carnegie mellon university': 16}
687962,{'university of wisconsin-madison': 8}
687978,{'rutgers university': 8}
688153,{'northeastern university': 8}
688238,{'university of pittsburgh': 12}
688360,{'the university of alabama': 8}
688745,"{'university of pittsburgh': 8, 'tulane university': 8, 'central michigan university': 4}"
688821,"{'the pennsylvania state university': 12, 'louisiana state university': 8, 'pennsylvania state university': 4}"
688856,{'university at buffalo': 8}
689482,{'north carolina state university': 12}
689608,"{'jsol corporation': 16, 'keio university': 4}"
689692,"{'postech': 4, 'seoul national university': 4}"
689853,{'inha university': 12}
689873,{'north carolina state university': 8}
690815,"{'university of california riverside': 8, 'university of california  santa barbara': 8}"
690876,{'university of florida': 8}
691116,{'university of louisville': 8}
691356,{'the pennsylvania state university': 20}
691692,{'university of michigan': 12}
691767,{'texas aandm university': 8}
691790,{'university of notre dame': 8}
692065,{'university of wyoming': 8}
692075,{'oklahoma state university': 12}
692080,{'university of chicago': 20}
692185,"{'texas aandm university': 12, 'brown university': 8}"
692999,"{'the pennsylvania state university': 12, 'university of nebraska-lincoln  ne  usa': 4}"
693086,"{'pennsylvania state university': 4, 'the pennsylvania state university': 8}"
693158,{'university of maryland baltimore': 8}
693358,{'university of chicago': 16}
693371,"{'texas tech university': 8, 'massachusetts institute of technology': 8}"
693540,"{'university of houston': 8, 'argonne national laboratory': 4, 'argonne national lab': 4}"
693616,{'northwestern university': 4}
693664,"{'university of colorado boulder': 12, 'technion israel institute of technology': 4}"
693992,{'university of chicago': 8}
692899,"{'princeton university': 4, 'carnegie mellon university': 4}"
690452,"{'aristotle university of thessaloniki': 16, 'center for interdisciplinary research and innovation of aristotle university of thessaloniki': 12}"
685484,"{'university of california  riverside': 8, 'university of california riverside': 4}"
688296,{'yale university': 12}
688713,{'yale university': 8}
689400,{'ohio university': 8}
690523,{'rutgers university': 16}
691608,{'virginia tech': 12}
691678,"{'virginia tech': 12, 'los alamos national laboratory': 4, 'king abdullah university of science and technology': 8}"
693845,"{'university of washington': 16, 'pacific northwest national laboratory': 8}"
684802,"{'ventus therapeutics': 24, 'lehman college  the city university of new york': 8}"
685098,{'western michigan university': 8}
685100,{'western michigan university': 8}
692850,"{'rice university': 16, 'university of delaware': 4}"
681989,{'university of california  davis': 24}
685083,{'national university of singapore': 8}
685105,{'western michigan university': 4}
688356,{'the university of alabama': 8}
689933,"{'massachusetts institute of technology': 8, 'national institute of standards and technology': 4}"
691528,{'university of michigan': 16}
693061,"{'lehigh university': 8, 'georgia institute of technology': 16}"
691570,{'texas aandm university': 12}
693692,{'pacific northwest national laboratory': 12}
686509,"{'purdue university': 4, 'university of notre dame': 4}"
688735,{'technische universiteit delft': 8}
688949,{'mathworks': 16}
689055,{'columbia university': 16}
689638,"{'max planck institute for dynamics of complex technical systems': 4, 'otto von guericke university': 4}"
691063,"{'massachusetts institute of technology': 36, 'national taiwan university': 4}"
691516,{'texas aandm university': 16}
691734,"{'colorado school of mines': 8, 'washington university at st louis': 4, 'princeton university': 4}"
692593,{'vanderbilt university': 24}
692637,{'the pennsylvania state university': 12}
692754,{'university of connecticut': 8}
693068,{'university of notre dame': 12}
693150,{'university of massachussetts  amherst': 8}
693266,"{'korea institute of science and technology': 4, 'korea institute of science and technology  korea university': 8, 'korea insititue of science and technology': 4}"
693272,{'oklahoma state university': 8}
693938,{'university of chicago': 4}
685081,{'national university of singapore': 8}
688477,"{'hong kong university of science and technology': 8, 'the hong kong university of science and technology': 4}"
688681,"{'oregon state university': 8, 'washington state university': 4, 'sandia national laboratories': 4}"
691433,"{'university of california  davis': 8, 'university of california  irvine': 8}"
698756,{'university of illinois chicago': 8}
698754,{'university of illinois chicago': 12}
699157,"{'vanderbilt university': 16, 'boise state university': 8, 'heriot-watt university': 4}"
696361,"{'virginia polytechnic institute and state university': 4, 'virginia tech': 4}"
685391,{'brown university': 4}
692765,{'university of michigan': 8}
686471,{'auburn university': 8}
683552,{'university of michigan': 4}
683805,{'stony brook university': 4}
693203,{'yale university': 6}
686237,"{'national institute of standards and technology': 4, 'purdue university': 2}"
685829,"{'university of california - los angeles': 4, 'university of california  los angeles': 2}"
688298,"{'purdue university': 4, 'university of notre dame': 2}"
688804,{'university of pittsburgh': 12}
690112,{'johns hopkins university': 4}
684444,"{'johns hopkins university': 4, 'merck': 2, 'john hopkins university': 2}"
686269,{'princeton university': 4}
689840,"{'michigan state university': 2, 'carnegie mellon university': 2}"
690472,{'indian institute of technology bombay': 6}
690617,{'purdue university': 6}
701522,{'not found': 2}
693097,"{'university of maryland  baltimore county': 4, 'university of california  irvine': 2}"
691860,{'rice university': 10}
693355,{'texas aandm university': 4}
686761,{'rutgers university': 4}
689184,{'johns hopkins university': 10}
689419,{'university of chicago': 12}
692864,{'university at buffalo': 6}
687323,{'university of wisconsin-madison': 6}
686570,{'university of california  los angeles': 4}
690960,"{'bogazici university': 2, 'yale university': 6}"
693979,{'kansas state university': 4}
692865,{'brown university': 4}
690365,"{'northwestern university': 4, 'university of minnesota  twin cities': 2, 'university of minnesota': 2}"
684678,{'sandia national laboratories': 8}
687885,{'indian institute of technology delhi': 4}
693846,{'indian institute of technology  gandhinagar': 4}
686606,{'university of oklahoma': 4}
692909,{'massachusetts institute of technology': 6}
691621,{'california institute of technology': 4}
691752,"{'texas aandm university': 6, 'naval research laboratory': 2}"
683239,"{'university of illinois at urbana champaign': 10, 'argonne national laboratory': 2, 'montana state university': 2, 'university of illinois at urbana-champaign': 2, 'princeton university': 2}"
693406,"{'university of houston': 4, 'argonne national laboratory': 2, 'argonne national lab': 2}"
687660,"{'university of chicago': 8, 'pacific northwest national laboratory': 4}"
687351,"{'massachusetts institute of technology': 2, 'university of virginia': 2}"
692828,"{'the dow chemical company': 10, 'dow chemical': 2, 'university of delaware': 2, 'ibm research uk': 4, 'ibm almaden research center': 2}"
687509,"{'princeton university': 4, 'princeton univertsity': 2}"
688840,"{'university of rochester': 2, 'california institute of technology': 2}"
683905,"{'totalenergies s e': 2, 'university of strasbourg': 4, 'delft university of technology': 6, 'mines paristech': 2, 'total s e': 2}"
687721,"{'university of wisconsin-madison': 4, 'university of wisconsin - madison': 4}"
693521,{'university of california  irvine': 2}
692923,"{'princeton university': 4, 'university of illinois urbana-champaign': 6, 'university college london': 4}"
693144,{'the ohio state university': 10}
691434,"{'university of notre dame': 2, 'university of minnesota': 2}"
687828,{'carnegie mellon university': 6}
686480,"{'north carolina state university': 4, 'pacific northwest national laboratory': 2, 'university of washington': 2}"
688537,"{'university of michigan': 4, 'lawrence livermore national laboratory': 2}"
685142,{'kaist': 2}
687331,{'citrine informatics': 2}
691896,{'colorado school of mines': 8}
693601,{'university of massachusetts amherst': 14}
690072,{'university of minnesota': 4}
698519,{'not found': 2}
691160,"{'university of pennsylvania': 6, '': 8, 'northwestern university': 2, 'the city college of new york': 2}"
684177,"{'uc davis': 8, 'texas tech university': 2}"
691092,{'university of louisville': 4}
686392,{'university of alberta': 4}
685832,"{'university of california - los angeles': 4, 'university of california  los angeles': 4, 'university of california los angeles': 2}"
690951,{'khalifa university': 10}
686070,{'university of oklahoma': 8}
687966,{'rutgers  the state university of new jersey': 6}
689174,{'massachusetts institute of technology': 6}
694151,{'not found': 2}
683778,"{'yale university': 8, 'nasa ames research center': 2}"
687549,{'cornell university': 2}
690880,{'university of delaware': 6}
687667,"{'pacific northwest national laboratory': 8, 'university of alabama': 2, 'georgia institute of technology': 4, 'pacific biolab': 2, 'university of chicago': 2}"
687616,{'auburn university': 2}
688543,{'johns hopkins university': 2}
695568,{'university of minnesota - twin cities': 2}
695724,{'princeton university': 2}
695365,{'university of alabama': 2}
695567,{'university of illinois at urbana champaign': 2}
695784,{'northwestern university': 2}
695213,{'the pennsylvania state university': 4}
692217,{'auburn university': 16}
692668,{'the pennsylvania state university': 16}
693348,{'auburn university': 16}
688363,{'university of toronto': 16}
689258,"{'university of illinois at urbana-champaign': 4, 'university of illinois urbana-champaign': 12}"
691946,{'university of colorado boulder': 4}
686528,"{'purdue university': 4, 'university of notre dame': 2}"
691145,"{'northwestern university': 8, 'colorado state university': 4}"
690723,{'university of minnesota': 6}
694347,"{'university of chicago': 4, 'university of utah': 2, 'the university of chicago': 2}"
691780,{'case western reserve university': 6}
691437,{'colorado school of mines': 10}
690778,{'drexel university': 2}
690037,{'university of arkansas': 2}
692757,{'university of south florida': 2}
682506,"{'university of chicago': 4, 'ccdc army research laboratory': 4, 'u s  army devcom soldier center': 2}"
682610,"{'massachusetts institute of technology': 6, 'cornell university': 2}"
684721,"{'korea university': 6, 'korea institute of science and technology  korea university': 16}"
685603,"{'yusuf hamied department of chemistry  university of cambridge': 2, 'cambridge centre for advanced research and education in singapore': 2}"
685781,{'carnegie mellon university': 4}
685833,"{'university of california - los angeles': 4, 'university of california  irvine': 2}"
687633,"{'tufts university': 4, 'virginia tech': 2}"
693094,{'korea institute of science and technology  korea university': 2}
689879,{'inha university': 2}
689996,"{'university of delaware': 4, 'department of chemical and biomolecular engineering  university of delaware  newark': 2}"
690955,"{'university of california riverside': 4, 'oak ridge national laboratory': 4, 'university of california  santa barbara': 2}"
691743,{'university of notre dame': 4}
692243,"{'university of michigan': 12, 'microsoft research': 4}"
693090,{'stony brook university': 6}
693304,{'north carolina state university': 4}
693574,{'university of chicago': 6}
687715,{'university of wisconsin-madison': 6}
687896,"{'imperial college london': 4, 'abb': 2}"
687720,{'university of alberta': 6}
691585,{'texas aandm university': 4}
686445,"{'rwth aachen university': 4, 'university of cambridge': 4}"
686866,{'texas tech university': 6}
691527,{'the ohio state university': 8}
690885,{'carnegie mellon university': 4}
688482,{'purdue university': 4}
685307,{'university of minnesota': 6}
685627,{'the university of texas at austin': 4}
686972,"{'rwth aachen university': 4, 'ku leuven': 2, 'institute of technical and macromolecular chemistry   rwth aachen university': 2, 'institute for a sustainable hydrogen economy   forschungszentrum jülich': 2}"
687561,"{'university of southern california': 4, 'gs engineering and construction corp': 2}"
690404,{'university college london': 4}
690947,"{'rwth aachen university': 4, 'ku leuven': 2}"
691230,"{'artie mcferrin department of chemical engineering  texas aandm university': 2, 'texas aandm university': 6}"
692146,{'texas aandm university': 6}
683860,{'imperial college london': 2}
690009,{'university of alberta': 6}
690029,{'west virginia university': 8}
682731,{'national university of singapore': 8}
682735,{'national university of singapore': 8}
693099,"{'university of alberta': 6, 'university of alberta  edmonton  canada': 2}"
685174,"{'nanyang technological university': 4, 'national university of singapore': 2}"
691460,{'west virginia university': 4}
691148,{'georgia institute of technology': 8}
690113,{'west virginia university': 4}
689604,{'imperial college london': 6}
687920,"{'imperial college london': 4, 'abb': 2}"
686233,"{'university of minnesota': 4, 'the university of texas at austin': 2}"
691338,{'university of minnesota': 6}
687124,"{'texas aandm university': 14, 'texas aandm energy institute  texas aandm university': 2}"
696847,{'university of minnesota': 2}
696850,{'sandia national laboratories': 2}
684268,"{'imperial college london': 8, 'the university of manchester': 2}"
693627,{'wayne state university': 4}
689273,"{'the ohio state university': 6, 'imperial college london': 2}"
692041,"{'the university of sheffield': 2, 'imperial college london': 2}"
688478,"{'university of minnesota': 2, 'georgetown university': 4, 'university of wisconsin-madison': 2}"
691777,"{'texas aandm university': 8, 'state university of new york environmental science': 4, 'suny college of environmental science and forestry': 4}"
690539,{'west virginia university': 8}
689379,{'university of wisconsin-madison': 12}
692974,{'national technical university of athens': 8}
690653,"{'unam': 4, 'mexican institute of petroleum': 8}"
684820,{'university of minnesota': 8}
692105,"{'washington university in st  louis': 12, 'university of tennessee-knoxville': 4, 'texas aandm university': 4, 'university of tennessee': 4}"
683626,{'university of sheffield': 8}
686043,{'university of salamanca': 8}
686770,{'university of minnesota': 8}
687210,{'iowa state university': 12}
687514,{'texas aandm university': 20}
690480,"{'university of notre dame': 8, 'universidade estadual de campinas': 4, 'research center for gas innovation': 4, 'university of são paulo': 4, 'universidade de são paulo': 4}"
690771,{'korea institute of science and technology': 8}
691574,"{'princeton university': 8, 'doe great lakes bioenergy research center  university of wisconsin-madison': 4}"
692891,{'university of california  davis': 6}
692947,"{'federal university of campina grande': 4, 'ifce': 2, 'federal university of bahia': 2}"
690505,"{'university of notre dame': 6, 'purdue university': 2, 'national renewable energy laboratory': 4, 'sandia national laboratories': 2}"
699184,{'not found': 2}
690101,{'west virginia university': 10}
688962,"{'west virginia university': 4, 'national energy technology laboratory': 4, 'national energy technology laboratory  u s  department of energy': 2, 'carnegie mellon university': 2}"
686071,{'cornell university': 4}
692860,{'university of california  davis': 8}
685164,"{'nanyang technological university': 10, 'cornell university': 2}"
690780,"{'carnegie mellon university': 4, 'universidad michoacana de san nicolás de hidalgo': 2, 'national energy technology laboratory': 6, 'california energy commission': 2, 'sandia national laboratories': 4, 'lawrence berkeley national laboratory': 2}"
692404,{'los alamos national laboratory': 10}
691785,"{'university of notre dame': 4, 'purdue university': 2, 'national energy technology laboratory': 4}"
691845,"{'facultad de ingeniería química  universidad nacional del litoral': 2, 'intec': 2, 'carnegie mellon university': 2, 'air products and chemicals  inc': 12}"
688435,{'korea advanced institute of science and technology': 4}
685317,{'rwth aachen university': 2}
684243,{'university college london': 4}
693462,{'wayne state university': 4}
693658,{'mcmaster university': 4}
693385,{'the ohio state university': 8}
685921,{'massachusetts institute of technology': 4}
688570,"{'max planck institute for dynamics of complex technical systems': 10, 'clausthal university of technology': 2, 'otto von guericke university': 2}"
689159,"{'university of michigan': 8, 'national institute of standards and technology': 4}"
689420,{'university of california  berkeley': 4}
689676,"{'brandenburg university of technology': 6, 'cambridge simulation solutions ltd': 2}"
689791,"{'tsinghua university': 4, 'university of oxford': 2, 'national university of singapore': 2}"
701530,{'not found': 2}
692208,{'texas tech university': 6}
692767,{'the ohio state university': 10}
693404,{'georgia institute of technology': 4}
693526,{'university of connecticut': 6}
700353,{'not found': 2}
690137,{'imperial college london': 6}
687367,"{'rowan university': 4, 'u s  environmental protection agency': 4, 'argonne national laboratory': 2}"
687562,{'university of connecticut': 6}
687691,{'university of wisconsin-madison': 4}
689292,{'the ohio state university': 6}
691258,{'texas aandm university': 4}
691354,"{'carnegie mellon university': 4, 'sandia national laboratories': 2}"
691733,"{'university of notre dame': 6, 'sandia national laboratories': 8}"
691857,"{'university of waterloo': 2, 'massachusetts institute of technology': 2}"
692808,{'university of california  davis': 6}
690328,{'nanyang technological university': 6}
691617,{'mcmaster university': 10}
687907,"{'imperial college london': 4, 'abb': 2}"
684355,{'north carolina state university': 2}
685524,{'university of california  los angeles': 8}
686238,"{'the university of texas at austin': 2, 'university of minnesota': 2}"
687143,{'carnegie mellon university': 4}
685296,"{'nc state university': 2, 'north carolina state university': 2}"
692520,"{'carnegie mellon university': 4, 'air liquide': 6, 'air gas': 2}"
693468,"{'carnegie mellon university': 6, 'sandia national laboratories': 2}"
691591,{'princeton university': 4}
687849,{'university of waterloo': 4}
687419,{'auburn university': 4}
685184,{'the university of texas at austin': 6}
687377,{'aspen technology  inc': 6}
689002,"{'university of connecticut': 4, 'texas aandm energy institute': 2, 'texas aandm university': 2}"
689647,"{'brandenburg university of technology': 6, 'cambridge simulation solutions ltd': 2}"
688515,{'texas tech university': 4}
688749,{'imperial college london': 4}
688755,{'delft university of technology': 2}
688757,{'technische universiteit delft': 6}
688830,"{'university of illinois at urbana champaign': 2, 'university of illinois urbana-champaign': 4}"
682867,{'national university of singapore': 8}
687387,"{'university of utah': 12, 'oak ridge national lab': 4, 'the university of utah': 4}"
689748,"{'university of the witwatersrand': 4, 'rutgers  the state university of nj': 4, 'univeristy of the witwatersrand': 4, 'helical energy': 4, 'university of south africa': 4}"
691257,"{'imperial college london': 4, 'abb': 4}"
691402,{'massachusetts institute of technology': 8}
687414,"{'university of utah': 4, 'the university of utah': 4}"
692128,"{'university of central florida': 8, 'orlando utilities commission': 4}"
683790,"{'massachusetts institute of technology': 12, 'argonne national laboratory': 4}"
691494,"{'max planck institute for dynamics of complex technical systems  process systems engineering': 2, 'max planck institute for dynamics of complex technical systems': 2, 'otto von guericke university': 2}"
691509,"{'princeton university': 4, 'andlinger center for energy and the environment': 2}"
691675,{'texas aandm university': 4}
691690,"{'west virginia university': 8, 'rti international': 4, 'pacific northwest national laboratory': 6, 'national energy technology laboratory': 2, 'aristosys  llc  contractor to national energy technology laboratory': 2, 'electric power research institute': 6}"
691693,"{'ohio state university': 4, 'the ohio state university': 2, 'massachusetts institute of technology and arizona': 2}"
692725,"{'purdue university': 6, 'carnegie mellon university': 2}"
687813,{'oli systems inc': 10}
693343,{'purdue university': 6}
693650,{'wayne state university': 4}
693787,{'wayne state university': 6}
691439,{'texas aandm university': 4}
692569,"{'university of são paulo': 2, 'georgia institute of technology': 2}"
690944,"{'west virginia university': 8, 'texas aandm university': 10}"
688005,{'university of michigan': 4}
685175,"{'nanyang technological university': 4, 'eth zurich': 2, 'national university of singapore': 2}"
693182,{'wayne state university': 4}
686442,"{'faculdade de engenharia  universidade do porto': 2, 'universidade de lisboa': 2}"
688881,{'purdue university': 6}
689856,{'carnegie mellon university': 6}
691673,"{'gurobi optimization': 2, 'the university of sheffield': 2}"
693495,"{'university of waterloo': 4, 'purdue university': 4}"
693535,{'purdue university': 6}
683722,{'massachusetts institute of technology': 2}
693917,"{'university of nebraska-lincoln': 6, 'the pennsylvania state university': 2}"
689428,{'purdue university': 14}
691349,"{'university of nebraska-lincoln': 4, 'iowa state university': 6}"
692605,{'university at buffalo  the state university of new york': 4}
692750,{'purdue university': 8}
689286,"{'the ohio state university': 6, 'university at buffalo  the state university of new york': 4}"
684835,"{'georgia institute of technology': 10, 'harvard university': 6}"
685040,"{'purdue university': 4, 'university of california  san diego': 6}"
694024,"{'ames national laboratory': 30, 'iowa state university': 28, '': 2}"
695193,{'case western reserve university': 10}
692696,{'polykala technologies llc': 10}
688648,{'the pennsylvania state university': 10}
693869,"{'google': 2, 'ohio state university': 2, 'the ohio state university': 2}"
687074,"{'zju-hangzhou global scientific and technological innovation center': 2, 'zhejiang university': 8, 'ningbo tech university': 2}"
687274,"{'columbia university': 6, 'pse for speed company ltd': 2}"
687710,"{'university of wisconsin-madison': 4, 'signature science': 4}"
692197,"{'carnegie mellon university': 2, 'sandia national laboratories': 6}"
692320,{'argonne national laboratory': 10}
683424,"{'carnegie mellon university': 4, 'university of notre dame': 4, 'national energy technology laboratory support contractor': 2}"
685787,"{'university of california  los angeles': 2, 'university of alberta': 2}"
695060,{'the university of texas at austin': 2}
687125,{'west virginia university': 2}
691290,{'lehigh university': 2}
695061,{'korea advanced institute of science and technology': 2}
687965,{'university of michigan': 8}
684429,{'north carolina state university': 2}
686687,{'the university of texas at austin': 2}
690981,"{'texas aandm university': 4, 'texas a and m university': 2}"
690057,{'imperial college london': 6}
686553,"{'university of texas at austin': 2, 'the university of texas at austin': 4}"
691906,{'texas aandm university': 6}
693969,{'university of delaware': 4}
690322,{'oklahoma state university': 4}
685624,{'university of delaware': 4}
687061,{'university of sheffield': 6}
685273,"{'auburn university': 6, 'linde plc': 4, 'linde': 2}"
688151,{'texas aandm university': 4}
688988,{'mcmaster university': 6}
689972,{'purdue university': 8}
690407,"{'texas aandm university': 10, 'west virginia university': 6}"
692107,{'west virginia university': 8}
685466,"{'university of california  los angeles': 8, 'widener university': 2}"
685207,"{'tulane university': 4, 'columbia university': 4, 'national energy technology laboratory': 4, 'doe netl': 4}"
688582,"{'carnegie mellon university': 8, 'sandia national laboratories': 4}"
688879,{'the university of kansas': 16}
689216,"{'ewha womans university': 8, 'seoul national university': 4}"
691121,{'universidad de guanajuato': 8}
692103,{'georgia institute of technology': 12}
692706,"{'planta piloto de ingeniería química  plapiqui   universidad nacional del sur': 4, 'planta piloto de ingenieria quimica': 12}"
693110,"{'mexican institute of petroleum': 4, 'unam': 4}"
686294,{'tohoku university': 16}
687320,{'university of waterloo': 8}
689625,{'dalian university of technology': 16}
691580,{'indian institute of technology madras': 12}
684560,"{'università degli studi di padova': 16, 'université de sherbrooke': 4}"
685512,{'qatar university': 4}
685847,"{'the university of tokyo': 12, 'the university of osaka': 8}"
689806,{'korea advanced institute of science and technology': 8}
691715,{'los alamos national laboratory': 16}
692926,{'texas aandm university': 8}
688848,{'california state university long beach': 4}
689402,{'sungkyunkwan university': 28}
689626,"{'the university of tokyo': 20, 'nagoya university': 8, 'the university of osaka': 4}"
689765,{'university college london': 8}
682387,"{'georgia institute of technology': 8, 'avnos': 8}"
683627,{'zhejiang university': 16}
681932,{'sungkyunkwan university': 28}
685153,{'nanyang technological university': 16}
685628,{'georgia institute of technology': 16}
689577,"{'ewha womans university': 12, 'kookmin university': 4, 'korea university': 4}"
690087,"{'texas aandm university': 4, 'texas aandm university at qatar': 8}"
690293,{'west virginia university': 16}
688431,"{'tsinghua university': 8, 'imperial college london': 4}"
690725,{'purdue university': 4}
691575,{'khalifa university': 20}
691855,"{'king abdullah university of science and technology': 8, 'south dakota school of mines and technology': 4}"
684990,"{'university of pennsylvania': 8, 'university of virginia': 4}"
685169,"{'nanyang technological university': 8, 'china university of petroleum': 4, 'yonsei university': 4}"
692060,{'purdue university': 4}
693083,{'massachusetts institute of technology': 16}
686847,"{'kwangwoon university': 12, 'hyundai motor company': 12}"
690795,{'auburn university': 12}
682726,"{'national university of singapore': 12, 'west virginia university': 4}"
685525,{'university of california  los angeles': 16}
692442,{'university of alberta': 12}
689453,{'aalborg university': 24}
689603,"{'technical university of denmark': 20, 'north carolina state university': 8}"
684399,{'imperial college london': 12}
685308,"{'procter and gamble': 16, 'procter and gamble  mason  oh': 4}"
693673,"{'university of cincinnati': 4, 'univeristy of cincinnati': 4}"
687682,"{'the university of utah': 12, 'giv group': 4, 'oak ridge national lab': 4}"
687006,{'university of sheffield': 16}
686345,{'politecnico di torino': 12}
685620,{'zhejiang university': 8}
691577,"{'indian institute of technology madras': 8, 'national university of singapore': 4}"
689496,"{'the university of tokyo': 8, 'riken': 4, 'independent researcher': 4}"
689506,"{'max planck institute for dynamics of complex technical systems': 4, 'clausthal university of technology': 4, 'otto von guericke university': 4}"
688601,{'purdue university': 8}
682577,"{'kyoto university': 8, 'tokyo university of agriculture and technology': 4, 'technical university of ilmenau': 4}"
685311,{'rwth aachen university': 4}
693918,"{'koc university': 4, 'imperial college london': 4, 'koç university': 4, 'abb': 4}"
693609,"{'institution': 4, 'myongji university': 4}"
692867,{'illinois institute of technology': 8}
690281,"{'university of kansas': 4, 'the university of kansas': 4}"
688806,"{'university of illinois urbana-champaign': 4, 'university of illinois at urbana-champaign': 4}"
687347,{'university of waterloo': 8}
689639,{'kyoto university': 16}
687579,{'university of delaware': 12}
686816,{'wayne state university': 8}
693352,"{'university of minnesota': 12, 'dow  inc': 8, 'carnegie mellon university': 4}"
689950,"{'kaist': 4, 'korea advanced institute of science and technology': 8}"
687350,{'university of minnesota': 8}
681513,{'worley group': 4}
684849,{'lamar university': 8}
693271,{'purdue university': 16}
686846,{'kwangwoon university': 8}
688348,"{'chemical engineering department  universidad michoacana de san nicolás de hidalgo': 12, 'universidad michoacana de san nicolás de hidalgo': 4, 'universidad autónoma de sinaloa': 4}"
690688,{'university of california  davis': 8}
687407,{'university of connecticut': 8}
687602,"{'the university of texas at austin': 4, 'georgia institute of technology': 4}"
688960,{'university of michigan': 8}
689958,{'purdue university': 8}
693063,{'texas aandm university': 8}
685645,{'university of delaware': 8}
690411,{'eth zürich': 12}
691334,{'imperial college london': 16}
692821,{'university of alberta': 8}
688560,{'university of connecticut': 16}
683858,{'imperial college london': 4}
685981,{'georgia institute of technology': 12}
687311,"{'carnegie mellon university': 8, 'sandia national laboratories': 4, 'lawrence livermore national laboratory': 4}"
682732,{'national university of singapore': 12}
693760,"{'tip': 4, 'colombian petroleum institute   ecopetrol s a': 4}"
687385,"{'king abdullah university of science and technology': 16, 'university of sharjah': 4}"
687476,{'university of wisconsin-madison': 8}
693261,"{'planta piloto de ingenieria quimica': 12, 'carnegie mellon university': 4}"
691011,"{'university of edinburgh': 8, 'glaxosmithkline': 4, 'haleon plc': 4}"
687071,"{'instituto superior técnico  universidade de lisboa': 8, 'repsol polímeros s a': 4}"
689763,{'tokyo university of agriculture and technology': 4}
690708,"{'university of connecticut': 16, 'university college london': 8, 'university of wisconsin-madison': 8}"
691337,"{'indian institute of technology madras': 8, 'national university of singapore': 4}"
689395,{'south dakota school of mines and technology': 4}
689452,{'hitachi energy germany ag': 4}
689616,{'imperial college london': 8}
689877,{'imperial college london': 8}
688887,{'university of michigan': 8}
687711,"{'tsinghua university': 8, 'university of minnesota': 4}"
687142,"{'university of lisbon': 4, 'instituto superior técnico  universidade de lisboa': 4, 'east china university of science and technology': 4}"
685743,{'rwth aachen university': 12}
685144,{'instituto superior técnico  universidade de lisboa': 4}
691994,"{'university of utah': 8, 'the university of utah': 4}"
688987,"{'west virginia university': 12, 'national energy technology laboratory': 4, 'national energy technology laboratory  u s  department of energy': 4}"
687405,"{'aspen technology  inc': 4, 'aspen technology inc': 4}"
687629,{'mcmaster university': 16}
689222,"{'johns hopkins university': 12, 'princeton university': 10, 'johns hopkins school of medicine': 8, 'moffitt cancer center': 8, '': 2}"
691783,{'texas aandm university': 12}
691280,"{'university of nebraska-lincoln': 12, 'university of nebraska-lincoln  lincoln': 4}"
689961,{'purdue university': 16}
683545,{'university college london': 12}
693561,{'university of michigan': 4}
683862,{'imperial college london': 4}
685542,{'university college london': 12}
689110,"{'university of notre dame': 4, 'universitat pompeu fabra': 4}"
689684,"{'brandenburg university of technology': 12, 'cambridge simulation solutions ltd': 4}"
690096,{'university of kentucky': 4}
691229,"{'wayne state university': 8, 'sandia national laboratories': 8}"
692050,{'auburn university': 16}
692711,{'south dakota school of mines and technology': 4}
687613,{'university of washington': 20}
